data_year,victim_id,injury_id
2023,198769230,4
2023,198768893,4
2023,198768903,4
2023,198769274,4
2023,198768863,5
2023,198768875,5
2023,198768986,5
2023,202690309,5
2023,198768968,5
2023,198768978,5
2023,202690332,4
2023,202690334,4
2023,202690280,5
2023,202690287,4
2023,202690294,8
2023,202690295,4
2023,202690319,4
2023,202690285,4
2023,202690299,5
2023,202690311,5
2023,205055544,4
2023,205055774,4
2023,207564197,4
2023,205055649,5
2023,205055708,4
2023,205055740,5
2023,209128956,4
2023,209128957,5
2023,205055634,4
2023,205055755,5
2023,205055820,4
2023,205055693,5
2023,207564289,4
2023,205055845,4
2023,205055889,4
2023,207564354,4
2023,195101740,5
2023,198774603,5
2023,198774654,4
2023,198774663,5
2023,207566046,5
2023,184832531,5
2023,186725030,4
2023,188709798,5
2023,190224027,4
2023,191719940,5
2023,207568566,4
2023,196819411,5
2023,207568675,5
2023,202698270,4
2023,207568743,4
2023,207568893,4
2023,191734783,5
2023,196802770,5
2023,207550013,5
2023,201309885,1
2023,201309977,5
2023,207549820,5
2023,205043819,5
2023,205043852,5
2023,191734971,5
2023,207549886,5
2023,201345398,4
2023,187502111,4
2023,184862707,4
2023,184862762,5
2023,187501971,4
2023,184862760,5
2023,187501966,4
2023,184862706,5
2023,184862764,4
2023,184862791,5
2023,184862815,5
2023,187502023,4
2023,188745483,4
2023,188745685,5
2023,191752490,5
2023,191752505,4
2023,207585616,4
2023,207585570,4
2023,207585593,5
2023,207585594,5
2023,207585595,5
2023,201344847,4
2023,187502156,5
2023,187502157,5
2023,187502167,4
2023,187502175,5
2023,187502184,4
2023,207585658,5
2023,187502199,4
2023,187502200,4
2023,190253072,4
2023,187502224,5
2023,201345186,5
2023,209144782,6
2023,187502249,4
2023,188745588,5
2023,202716762,4
2023,190253606,4
2023,190253607,5
2023,198807189,4
2023,198807190,4
2023,188745618,4
2023,188745637,5
2023,188745638,5
2023,190253566,5
2023,188745969,5
2023,188745970,5
2023,188745980,5
2023,188745997,5
2023,201345055,4
2023,188745812,5
2023,207585713,5
2023,207585726,5
2023,188745848,5
2023,198807461,4
2023,198807462,4
2023,190253280,5
2023,190253281,5
2023,190253569,5
2023,191752590,4
2023,190253647,5
2023,201345152,5
2023,202716605,5
2023,190253369,5
2023,190253421,5
2023,190253527,5
2023,190253457,5
2023,190253471,4
2023,190253472,4
2023,195113677,5
2023,190253514,5
2023,190253515,5
2023,190253533,4
2023,190253534,5
2023,207585600,5
2023,207585602,5
2023,198807173,5
2023,192853397,4
2023,192853398,5
2023,192853399,5
2023,207585689,5
2023,191752795,4
2023,207585633,4
2023,191752746,5
2023,191752747,5
2023,191752757,4
2023,192853223,4
2023,191752804,5
2023,191752822,4
2023,191752830,5
2023,191753161,5
2023,191753162,5
2023,191753163,5
2023,196831292,4
2023,192853380,5
2023,198807186,4
2023,192853353,5
2023,192853377,5
2023,207585795,5
2023,207585796,5
2023,198807297,5
2023,192853460,5
2023,192853474,5
2023,192853485,5
2023,207585819,4
2023,207585646,5
2023,207585679,4
2023,207585736,4
2023,207585749,5
2023,207585764,5
2023,192853516,5
2023,195113769,4
2023,195113770,4
2023,195113796,5
2023,195113828,4
2023,195113979,5
2023,195113999,5
2023,195114032,5
2023,195114033,5
2023,207586077,1
2023,207586077,8
2023,195113855,4
2023,202716726,4
2023,202716727,5
2023,207585681,4
2023,205068927,2
2023,195114054,4
2023,202716629,4
2023,209144861,4
2023,209144684,5
2023,207585773,4
2023,207585791,4
2023,202716732,4
2023,202716734,4
2023,207586027,5
2023,196831375,5
2023,196831376,5
2023,198807133,4
2023,207585821,5
2023,207585757,5
2023,207585758,5
2023,207585772,5
2023,207585786,4
2023,196831412,5
2023,196831414,5
2023,196831415,5
2023,209144873,5
2023,198807158,5
2023,198807159,4
2023,196831344,5
2023,207585942,5
2023,209144930,5
2023,198807209,5
2023,207585865,4
2023,198807171,5
2023,207585957,5
2023,207585959,5
2023,198807184,4
2023,198807185,5
2023,207585832,5
2023,201345840,4
2023,201345841,5
2023,207585963,5
2023,198807200,5
2023,198807254,5
2023,201344963,5
2023,198807216,5
2023,198807217,5
2023,207585906,5
2023,201344982,5
2023,201345820,5
2023,209144844,4
2023,202716668,5
2023,202716675,4
2023,207586347,5
2023,207585946,5
2023,201345191,5
2023,202716831,4
2023,207585962,4
2023,201345268,5
2023,207585986,5
2023,201345207,5
2023,201345271,3
2023,201345172,5
2023,201345173,5
2023,205068785,5
2023,202716846,4
2023,202716864,5
2023,202716907,4
2023,202716976,5
2023,205068838,5
2023,202716940,5
2023,202716966,5
2023,202717041,5
2023,202717045,5
2023,207586019,4
2023,207586022,5
2023,205068639,5
2023,207586056,4
2023,207586058,5
2023,205068753,3
2023,205068992,4
2023,205068993,4
2023,205068808,5
2023,205068856,5
2023,205068857,5
2023,205069052,5
2023,207586316,4
2023,207586536,4
2023,205061315,5
2023,207570504,5
2023,191726180,5
2023,184848827,5
2023,188723922,4
2023,186739453,5
2023,184848749,5
2023,184848767,5
2023,184848799,5
2023,184848825,5
2023,184848929,5
2023,184848879,5
2023,184848940,5
2023,184848941,5
2023,184848764,4
2023,184848785,5
2023,184849067,4
2023,184849068,4
2023,184848822,4
2023,184849218,5
2023,184848887,5
2023,184849103,5
2023,184849104,5
2023,184849105,5
2023,184849224,5
2023,184849073,4
2023,192839598,5
2023,184848952,4
2023,184848963,4
2023,184848964,5
2023,184848965,5
2023,184848998,5
2023,184849109,4
2023,201336289,4
2023,184849141,4
2023,184849272,5
2023,184849148,5
2023,192839625,4
2023,184849274,5
2023,184849275,5
2023,192839709,5
2023,184849185,5
2023,184849254,4
2023,192839600,5
2023,184849313,5
2023,184849078,5
2023,184849143,5
2023,184849236,5
2023,184849259,4
2023,184849260,4
2023,184849063,5
2023,184849119,5
2023,184849120,5
2023,184849149,4
2023,184849150,4
2023,184849163,4
2023,188723718,5
2023,184849328,4
2023,186739893,5
2023,186739894,5
2023,184849439,5
2023,184849094,4
2023,184849095,4
2023,184849132,5
2023,192839572,5
2023,186740118,4
2023,186740119,5
2023,186740120,5
2023,184849172,5
2023,184849173,4
2023,184849174,5
2023,195108863,4
2023,192839757,5
2023,186740175,5
2023,184849196,5
2023,184849229,4
2023,184849284,5
2023,195108537,1
2023,205063897,4
2023,184849456,5
2023,184849324,4
2023,184849504,5
2023,202708672,4
2023,184849405,5
2023,202708755,5
2023,188723763,5
2023,184849464,5
2023,184849465,5
2023,192839804,5
2023,192839805,5
2023,184849320,4
2023,186739469,5
2023,186739473,5
2023,186739510,5
2023,184849297,4
2023,195108779,5
2023,186739440,6
2023,184849414,4
2023,192839662,4
2023,195108479,5
2023,184849510,4
2023,192839810,5
2023,186739533,4
2023,186739515,5
2023,188724243,4
2023,186739604,4
2023,186739605,4
2023,186739673,5
2023,186739674,4
2023,186739554,5
2023,186739555,4
2023,205063878,5
2023,186739601,5
2023,195108773,5
2023,186739647,4
2023,186739589,4
2023,186739639,4
2023,186739654,4
2023,186739666,5
2023,186739701,4
2023,186739720,5
2023,202708587,5
2023,202708588,5
2023,202708589,5
2023,205063955,5
2023,186739813,5
2023,186739745,5
2023,186739691,4
2023,186739697,4
2023,186739735,4
2023,186739711,5
2023,186739802,4
2023,195108992,5
2023,186739740,4
2023,186739760,4
2023,186739779,4
2023,186739783,5
2023,192839977,4
2023,186739817,4
2023,186739832,5
2023,186740297,4
2023,186740308,5
2023,186740309,5
2023,186739743,4
2023,186739793,4
2023,186739819,5
2023,186739871,5
2023,186739872,5
2023,195109038,5
2023,195109039,5
2023,195109040,5
2023,205064086,5
2023,195108764,7
2023,186739823,5
2023,195108750,4
2023,195108796,4
2023,186739882,5
2023,186739902,4
2023,186739866,4
2023,190236980,4
2023,186739899,4
2023,188723829,4
2023,186739944,5
2023,186739884,4
2023,188725080,5
2023,188725081,5
2023,186739958,5
2023,186739972,5
2023,207575394,5
2023,190236774,5
2023,186739980,4
2023,186740005,4
2023,186740022,4
2023,186740056,5
2023,186740071,5
2023,188724170,4
2023,186740110,4
2023,188724191,4
2023,188724192,4
2023,188724206,5
2023,188724207,5
2023,188724209,5
2023,188724210,5
2023,186740129,4
2023,186740165,4
2023,186739995,4
2023,186739997,5
2023,195108966,5
2023,186740079,4
2023,195109047,5
2023,186740160,5
2023,186740161,5
2023,186740084,4
2023,186740114,4
2023,186740145,5
2023,186740006,4
2023,202708728,5
2023,186740062,5
2023,186740179,4
2023,186740185,5
2023,195108959,5
2023,195108960,5
2023,195108961,5
2023,205064210,4
2023,188724076,4
2023,191732459,4
2023,186740234,5
2023,186740044,4
2023,186740063,5
2023,186740083,5
2023,201336353,4
2023,188723906,4
2023,188724132,5
2023,188723968,4
2023,186740162,5
2023,186740163,5
2023,188723990,5
2023,186740182,4
2023,188723934,4
2023,188723942,4
2023,188723953,5
2023,196824561,4
2023,196824562,5
2023,188724095,5
2023,188723965,4
2023,188723999,4
2023,188724010,4
2023,190236813,4
2023,188724058,4
2023,188724098,4
2023,188724113,5
2023,188724176,4
2023,195109018,4
2023,192839999,5
2023,191732534,5
2023,191732535,5
2023,191732912,5
2023,191732913,5
2023,188724119,5
2023,188724136,5
2023,188724127,5
2023,201336433,4
2023,188724066,5
2023,188724134,5
2023,188724135,5
2023,188724202,4
2023,188724221,5
2023,188724272,5
2023,195109372,5
2023,188724245,4
2023,195109062,5
2023,195109063,5
2023,188724190,5
2023,188724213,4
2023,188724227,5
2023,188724228,5
2023,188724229,4
2023,188724230,5
2023,188724409,4
2023,188724267,5
2023,188724457,4
2023,191732595,5
2023,207575462,5
2023,188724276,5
2023,188724305,4
2023,188724314,5
2023,188724493,4
2023,192839895,5
2023,190236673,5
2023,188724375,4
2023,202708776,5
2023,202708777,5
2023,202708778,5
2023,188724390,5
2023,188724401,4
2023,192840071,5
2023,188724438,4
2023,192839830,5
2023,195109264,5
2023,188724535,4
2023,202708834,5
2023,188724626,5
2023,195109296,5
2023,188724536,4
2023,188724613,5
2023,209139840,4
2023,188724662,4
2023,188724746,5
2023,195109299,4
2023,188724533,5
2023,188724534,5
2023,188724623,4
2023,188724625,5
2023,188724649,5
2023,195109352,5
2023,195109329,5
2023,195109332,5
2023,188724631,5
2023,188724655,4
2023,195109424,4
2023,188724750,5
2023,188724751,4
2023,188724752,4
2023,188724773,5
2023,188725404,5
2023,188725413,5
2023,192840107,4
2023,195109288,4
2023,205064155,5
2023,188724765,4
2023,195109406,5
2023,192840314,4
2023,188724871,5
2023,188724651,4
2023,188724724,5
2023,188724860,5
2023,195109501,5
2023,202708747,5
2023,190237011,5
2023,196824777,5
2023,190236921,5
2023,190236959,4
2023,190237002,5
2023,190237071,5
2023,201336193,4
2023,188724803,4
2023,188724829,4
2023,188724830,5
2023,195109472,5
2023,190236986,5
2023,190237035,4
2023,188724840,4
2023,190237078,5
2023,196824595,4
2023,196824596,5
2023,196824597,5
2023,190237022,5
2023,190237091,5
2023,190237160,4
2023,190237184,5
2023,190237230,4
2023,190237231,4
2023,190237347,5
2023,192840318,4
2023,190237178,4
2023,190237180,4
2023,196824583,5
2023,192840086,5
2023,207575181,4
2023,207575183,5
2023,190237433,4
2023,190237310,4
2023,190237396,5
2023,190237452,5
2023,196824676,4
2023,190237408,5
2023,202708830,5
2023,190237267,5
2023,192840363,4
2023,191732686,5
2023,192840161,5
2023,190237316,5
2023,190237317,5
2023,190237499,4
2023,190237525,4
2023,190237607,5
2023,190237636,4
2023,190237482,4
2023,192840163,5
2023,190237595,5
2023,195109569,4
2023,190237527,5
2023,190237529,5
2023,190237587,5
2023,192840242,5
2023,190237721,5
2023,190237792,4
2023,190237640,5
2023,190237848,4
2023,190237885,5
2023,190237990,4
2023,190237598,4
2023,190237646,4
2023,191732701,4
2023,190237625,4
2023,192840175,5
2023,190237828,5
2023,190237866,4
2023,190237601,4
2023,190237859,5
2023,192840279,5
2023,190237644,4
2023,190237645,4
2023,192840378,5
2023,195109666,5
2023,195109668,5
2023,190237734,5
2023,195109769,4
2023,195109916,4
2023,190237849,5
2023,190237904,4
2023,190237972,4
2023,192840442,5
2023,192840470,5
2023,191732678,5
2023,191732679,5
2023,190238121,5
2023,190238143,5
2023,190238171,4
2023,190238212,4
2023,192840262,4
2023,190238423,5
2023,190238454,5
2023,192840235,5
2023,202708914,4
2023,192840270,4
2023,196824759,4
2023,190238023,4
2023,191732863,4
2023,192840352,5
2023,192840353,5
2023,190238182,4
2023,190238246,5
2023,191733116,4
2023,190238219,4
2023,190238260,4
2023,195109753,4
2023,190238056,5
2023,192840423,4
2023,191732697,5
2023,191732698,5
2023,192840322,4
2023,191732733,5
2023,190238162,4
2023,191732763,4
2023,192840350,5
2023,191732828,4
2023,191732704,4
2023,195109841,5
2023,195109842,5
2023,195109843,5
2023,195109844,5
2023,191732875,5
2023,207575405,4
2023,196824813,4
2023,202708628,5
2023,202708632,5
2023,202708635,5
2023,192840542,5
2023,191733003,4
2023,191732775,4
2023,191732834,5
2023,191732835,4
2023,191732781,4
2023,191732800,4
2023,205063960,5
2023,205063961,4
2023,209140040,4
2023,191732898,5
2023,191732901,5
2023,196824814,4
2023,192840560,5
2023,192840561,5
2023,192840559,5
2023,191733063,4
2023,191733090,4
2023,191733093,4
2023,191733095,4
2023,192840715,4
2023,191732996,5
2023,192840348,4
2023,192840489,5
2023,191733084,4
2023,195109860,6
2023,195109872,5
2023,191733140,5
2023,192840421,5
2023,192840451,5
2023,192840417,5
2023,191733237,5
2023,201336469,4
2023,195110099,5
2023,191733169,4
2023,192840832,4
2023,191733159,4
2023,192840623,5
2023,191733241,5
2023,207575197,4
2023,195109829,5
2023,192840645,5
2023,191733188,5
2023,192840620,4
2023,195109822,5
2023,195109823,5
2023,191733282,4
2023,191733283,4
2023,201336253,4
2023,201336406,5
2023,192840768,5
2023,192840766,5
2023,192840767,5
2023,207575297,4
2023,191733378,5
2023,202708675,4
2023,202708676,4
2023,192840722,5
2023,191733882,5
2023,192840901,5
2023,191733274,4
2023,195109752,4
2023,191734006,5
2023,191734007,4
2023,192840765,5
2023,191733294,5
2023,191733328,5
2023,191733383,4
2023,192841080,4
2023,195110001,4
2023,192840884,5
2023,192840885,5
2023,191733498,4
2023,191733303,4
2023,192840845,4
2023,192840872,5
2023,192840742,4
2023,192840743,5
2023,192840744,4
2023,192840745,5
2023,191733439,5
2023,192840618,5
2023,192840619,5
2023,207575389,5
2023,192840609,5
2023,192840610,5
2023,192840611,5
2023,191733891,5
2023,195109874,4
2023,192840835,5
2023,192841166,4
2023,192840763,5
2023,192840764,5
2023,195110013,4
2023,191733503,5
2023,191733537,5
2023,191733592,5
2023,191733596,5
2023,191733613,4
2023,192840666,5
2023,205064097,5
2023,192840803,4
2023,195109929,5
2023,192840813,4
2023,195109993,4
2023,209139946,5
2023,209139947,5
2023,192840818,4
2023,192840951,4
2023,192840974,4
2023,195110308,5
2023,192841495,5
2023,202709012,4
2023,192841572,4
2023,192841620,4
2023,192840815,5
2023,192840969,5
2023,192841004,4
2023,192841032,2
2023,192840871,5
2023,192840922,4
2023,192840946,5
2023,192841069,5
2023,192841094,5
2023,192841066,5
2023,192841096,4
2023,209140058,4
2023,207575363,5
2023,192840959,5
2023,192840993,5
2023,192841285,4
2023,192841016,4
2023,192841271,4
2023,192841293,4
2023,201336487,5
2023,195109976,6
2023,195109977,5
2023,192841067,4
2023,192841091,5
2023,192841111,4
2023,195110226,4
2023,192841093,4
2023,207575460,4
2023,192841345,5
2023,195109988,5
2023,192841414,5
2023,192841458,5
2023,195110027,5
2023,192841175,5
2023,192841320,4
2023,192841325,5
2023,192841326,5
2023,192841400,4
2023,196824907,4
2023,196824908,4
2023,196824909,4
2023,195109954,5
2023,192841521,5
2023,192841245,5
2023,192841377,4
2023,192841401,5
2023,192841402,4
2023,192841508,4
2023,192841329,4
2023,205064868,4
2023,192841484,4
2023,192841524,4
2023,202708808,5
2023,202708809,4
2023,196824671,5
2023,192841630,5
2023,192841485,4
2023,192841540,4
2023,192841570,5
2023,192841614,4
2023,192841615,4
2023,192841616,4
2023,192841498,4
2023,195110034,6
2023,192841731,4
2023,192841785,4
2023,196824881,5
2023,192841553,5
2023,192841623,4
2023,192841751,5
2023,192841810,5
2023,192841869,4
2023,192841771,4
2023,195110199,4
2023,195110200,5
2023,195110201,5
2023,195110280,5
2023,192842077,5
2023,195110329,5
2023,195110369,5
2023,195110371,4
2023,195110560,5
2023,195110233,4
2023,195110277,5
2023,195110167,5
2023,195110235,5
2023,195110645,5
2023,195110397,4
2023,195110709,4
2023,201336349,3
2023,195110770,4
2023,195110260,5
2023,195110305,5
2023,195110549,5
2023,195110620,5
2023,195110925,4
2023,195110685,5
2023,195110555,4
2023,207575587,5
2023,207575588,5
2023,209139926,5
2023,209139927,5
2023,195110391,5
2023,195110392,5
2023,205065173,4
2023,195110653,4
2023,195110588,5
2023,195110633,5
2023,195110635,5
2023,195110843,4
2023,195110953,4
2023,196824844,5
2023,196824845,6
2023,196824846,4
2023,195110724,4
2023,195110800,4
2023,196824970,5
2023,195110629,4
2023,195110573,4
2023,195110713,5
2023,195110734,4
2023,195110676,6
2023,195110701,5
2023,195110732,4
2023,195110773,4
2023,195110737,5
2023,195110827,4
2023,202708905,6
2023,202708907,4
2023,202708908,4
2023,195110960,5
2023,201336652,5
2023,201336665,5
2023,195110824,4
2023,195110885,4
2023,195110954,5
2023,201336212,5
2023,195111030,4
2023,195110731,5
2023,195110857,5
2023,195110891,5
2023,195111019,5
2023,195111021,5
2023,195111022,5
2023,195110919,4
2023,195110910,5
2023,195111174,4
2023,195110903,4
2023,195110982,5
2023,195110972,5
2023,195111137,5
2023,195111166,4
2023,195110862,5
2023,195110898,4
2023,195111119,4
2023,202709045,6
2023,195111029,5
2023,195111087,5
2023,195111074,5
2023,196824925,5
2023,195111176,5
2023,195111177,5
2023,196825019,4
2023,196825073,4
2023,195111307,5
2023,195111308,5
2023,195111002,4
2023,195111050,5
2023,196824870,5
2023,196824871,5
2023,196824872,5
2023,195111168,5
2023,195111344,5
2023,196824992,4
2023,195111359,4
2023,195111412,4
2023,195111413,4
2023,195111416,4
2023,195111482,2
2023,201336453,5
2023,195111246,4
2023,195111110,5
2023,196824894,5
2023,195111214,4
2023,195111215,4
2023,195111475,5
2023,195111234,4
2023,195111288,5
2023,201336314,8
2023,195111216,5
2023,195111528,5
2023,195111577,4
2023,195111338,5
2023,195111370,5
2023,195111271,4
2023,195111303,4
2023,195111304,4
2023,195111349,4
2023,195111357,4
2023,195111387,5
2023,195111408,4
2023,195111617,5
2023,195111348,5
2023,195111424,4
2023,195111470,5
2023,195111550,5
2023,195111567,5
2023,195111568,5
2023,195111530,5
2023,196825108,4
2023,196825109,5
2023,195111581,4
2023,195111582,5
2023,195111583,5
2023,195111615,4
2023,195111594,5
2023,195111606,4
2023,195111512,4
2023,196825095,5
2023,196825096,5
2023,196825097,5
2023,196825098,5
2023,196825099,5
2023,196825100,5
2023,196825101,5
2023,196825102,5
2023,196825103,5
2023,195111561,5
2023,195111587,5
2023,195111578,4
2023,196825227,5
2023,196825031,4
2023,195111718,5
2023,195111652,5
2023,196825110,5
2023,196825258,4
2023,196825285,5
2023,196825343,5
2023,196825344,4
2023,196825410,5
2023,195111713,5
2023,196825203,5
2023,195111592,5
2023,195111621,5
2023,195111646,5
2023,196825231,5
2023,195111668,4
2023,196825265,4
2023,196825266,4
2023,196825342,5
2023,196825042,4
2023,195111719,5
2023,195111720,5
2023,195111742,4
2023,195111755,5
2023,196825146,5
2023,196825205,5
2023,196825234,4
2023,196825129,4
2023,196825181,4
2023,196825182,5
2023,196825210,4
2023,196825239,4
2023,196825240,4
2023,196825274,4
2023,196825307,5
2023,196825312,5
2023,196825332,4
2023,196825363,4
2023,196825218,5
2023,196825219,5
2023,196825174,4
2023,196825308,5
2023,196825309,5
2023,196825121,5
2023,196825128,5
2023,196825229,5
2023,196825230,5
2023,196825276,5
2023,196825493,4
2023,196825163,4
2023,196825197,5
2023,209139865,4
2023,196825530,5
2023,196825213,4
2023,202709002,5
2023,202709003,4
2023,196825379,5
2023,196825415,5
2023,196825440,4
2023,196825497,4
2023,196825498,4
2023,196825499,4
2023,196825521,2
2023,202709123,4
2023,196825315,4
2023,196825470,4
2023,196825278,5
2023,196825362,5
2023,196825463,5
2023,196825339,3
2023,196825396,5
2023,196825421,5
2023,196825401,4
2023,201336632,5
2023,201336638,5
2023,196825528,4
2023,196825628,5
2023,196825423,4
2023,196825424,4
2023,196825569,5
2023,196825631,5
2023,201336592,5
2023,201336599,5
2023,196825397,5
2023,196825398,5
2023,202708929,5
2023,202708972,5
2023,209140128,6
2023,196825512,5
2023,196825402,5
2023,196825403,5
2023,196825426,5
2023,196825669,5
2023,196825706,4
2023,196825414,5
2023,196825700,4
2023,196825747,5
2023,196825457,4
2023,196825548,4
2023,196825738,4
2023,196825427,4
2023,196825690,5
2023,196825712,4
2023,196825471,5
2023,196825613,4
2023,196825689,4
2023,205064403,5
2023,196825707,4
2023,196825741,5
2023,207575339,1
2023,196825576,5
2023,196825577,5
2023,196825578,5
2023,196825579,5
2023,196825581,5
2023,196825582,5
2023,196825583,5
2023,196825584,5
2023,196825590,5
2023,196825585,5
2023,196825589,5
2023,196825591,5
2023,196825632,4
2023,196825664,4
2023,196825714,4
2023,196825742,5
2023,209140257,5
2023,209140258,5
2023,209140259,5
2023,196825875,4
2023,196825645,5
2023,196825698,4
2023,196825892,4
2023,205064443,4
2023,196825764,5
2023,196825791,5
2023,196825829,5
2023,196825850,4
2023,196825787,5
2023,196825809,4
2023,196825894,5
2023,196825954,5
2023,196825955,5
2023,196826006,4
2023,196825895,5
2023,196825896,5
2023,196825710,5
2023,196825758,4
2023,196825782,4
2023,196825817,5
2023,196825847,5
2023,196825908,5
2023,202709154,4
2023,205064528,5
2023,196825755,5
2023,196825807,4
2023,196825939,5
2023,207575453,5
2023,196825795,5
2023,196825839,5
2023,196825856,5
2023,196825861,5
2023,196825888,5
2023,196825974,5
2023,202709102,4
2023,196825788,5
2023,196825789,5
2023,196825851,5
2023,196825889,5
2023,196825930,5
2023,196825993,4
2023,196825982,4
2023,196826075,4
2023,196825933,4
2023,196826018,4
2023,196826058,5
2023,196826083,4
2023,196825873,5
2023,207575359,4
2023,196825853,5
2023,196825872,4
2023,201336597,5
2023,201336664,4
2023,201336670,5
2023,196826029,4
2023,196825904,5
2023,196826017,5
2023,196826056,5
2023,201336918,4
2023,196825854,5
2023,201336832,5
2023,196825938,4
2023,196825970,5
2023,201336627,5
2023,205064232,2
2023,201336781,4
2023,201337011,5
2023,209139996,2
2023,202709180,6
2023,201337213,5
2023,201337215,4
2023,201337216,4
2023,201336593,5
2023,207575436,5
2023,207575530,5
2023,207575544,5
2023,207575547,5
2023,207575548,5
2023,207575610,4
2023,202709050,4
2023,201336996,4
2023,205064187,4
2023,201337061,5
2023,201337062,5
2023,201337122,5
2023,201336970,5
2023,201337055,4
2023,205064231,4
2023,209139922,4
2023,209139923,5
2023,201336767,5
2023,201337157,4
2023,201336859,5
2023,201337088,5
2023,201337152,5
2023,201337333,4
2023,201336916,5
2023,201337118,4
2023,201337133,5
2023,201337206,5
2023,201337202,5
2023,201336995,5
2023,201337098,5
2023,201337291,5
2023,205064437,5
2023,201336962,5
2023,201337115,5
2023,201337431,5
2023,201337521,5
2023,201337441,5
2023,201337397,5
2023,201337404,5
2023,202709293,5
2023,201337669,5
2023,201337318,4
2023,201337458,4
2023,205064216,5
2023,205064222,5
2023,205064225,5
2023,205064230,5
2023,201337563,5
2023,205064312,4
2023,209140172,5
2023,201337428,5
2023,201337575,4
2023,201337804,4
2023,205064212,4
2023,201337741,5
2023,201337643,5
2023,202709076,5
2023,201337851,5
2023,201337475,5
2023,201337538,5
2023,202709120,5
2023,201337561,5
2023,201337616,5
2023,201337675,5
2023,201337676,5
2023,201337677,5
2023,201337756,6
2023,201337546,5
2023,201337547,5
2023,202709148,5
2023,202709156,4
2023,202709157,4
2023,201337841,4
2023,201337842,4
2023,201337890,5
2023,201337932,5
2023,201337577,5
2023,205064358,5
2023,201337565,5
2023,201337567,5
2023,201337626,4
2023,205064208,2
2023,201337797,4
2023,205064255,4
2023,202709300,5
2023,202709301,5
2023,207575683,5
2023,207575364,4
2023,202709279,5
2023,209139981,5
2023,209140028,8
2023,202709575,5
2023,209140060,4
2023,202709661,4
2023,207575556,2
2023,202709256,5
2023,207575668,5
2023,205064407,4
2023,202709586,5
2023,202709587,5
2023,209140227,5
2023,209140228,5
2023,207575781,5
2023,205064565,4
2023,209139934,5
2023,205064585,4
2023,205064418,5
2023,202709760,4
2023,202709761,5
2023,202709764,5
2023,205064492,5
2023,209140046,4
2023,202709415,5
2023,202709480,5
2023,205064542,5
2023,202709517,4
2023,202709620,5
2023,202709656,5
2023,202709699,4
2023,205064337,5
2023,207575658,5
2023,205064375,4
2023,207575714,4
2023,202709732,4
2023,202709768,4
2023,202709650,4
2023,205064415,5
2023,205064366,5
2023,207575808,1
2023,207575808,4
2023,207575809,4
2023,202709550,4
2023,205064612,4
2023,202709790,5
2023,202709671,6
2023,202709706,4
2023,202709941,4
2023,205064425,4
2023,202710007,4
2023,202709645,5
2023,202709667,4
2023,202709700,5
2023,202709738,4
2023,202709663,4
2023,202709717,4
2023,202709797,5
2023,202709826,4
2023,202709901,4
2023,202709960,5
2023,202709981,4
2023,202709934,4
2023,202709970,5
2023,202709976,5
2023,205064486,4
2023,202709792,5
2023,209140375,6
2023,202709965,5
2023,202709946,5
2023,209140098,5
2023,209140099,5
2023,202709794,5
2023,202710040,5
2023,202710076,5
2023,202710093,5
2023,202710114,5
2023,202709928,5
2023,202709966,5
2023,202709969,4
2023,202709993,4
2023,202710025,5
2023,207575536,5
2023,207575619,4
2023,202710049,4
2023,207575810,5
2023,202710167,5
2023,202710507,4
2023,209140333,5
2023,202710224,5
2023,202710299,4
2023,202710373,5
2023,202710444,5
2023,202710445,5
2023,202710447,5
2023,205064927,4
2023,202710157,5
2023,202710585,5
2023,202710153,4
2023,202710217,5
2023,202710244,5
2023,207575633,4
2023,202710326,4
2023,202710364,5
2023,202710186,5
2023,202710312,5
2023,202710347,5
2023,202710356,5
2023,202710358,5
2023,202710434,4
2023,202710467,5
2023,207575657,4
2023,202710452,5
2023,202710479,4
2023,202710472,5
2023,205064764,4
2023,207575598,4
2023,207575599,5
2023,202710658,5
2023,202710345,5
2023,202710357,5
2023,205064875,5
2023,202710634,4
2023,202710666,4
2023,207576155,4
2023,202710529,4
2023,202710770,5
2023,207575818,5
2023,202710481,4
2023,205064832,5
2023,202710767,5
2023,202710596,5
2023,202710621,5
2023,202710656,5
2023,209140031,4
2023,202710707,5
2023,205064888,5
2023,209140239,5
2023,202710815,3
2023,209140334,5
2023,207576070,5
2023,205064835,5
2023,202710690,4
2023,205064929,4
2023,205064971,4
2023,205065067,5
2023,202710852,5
2023,202710909,4
2023,202710550,5
2023,202710711,5
2023,202710832,4
2023,205064669,4
2023,209140435,5
2023,202710819,5
2023,202710952,4
2023,202710700,5
2023,205064994,4
2023,207575790,5
2023,202710774,4
2023,202710942,5
2023,202710999,4
2023,202710787,4
2023,205065066,4
2023,207575906,4
2023,205064782,5
2023,205064815,5
2023,205065026,5
2023,207576120,5
2023,202710976,5
2023,205065129,5
2023,202711018,5
2023,205064873,5
2023,205065007,5
2023,209140362,6
2023,209140364,5
2023,209140366,5
2023,209140367,2
2023,205065108,5
2023,207576121,6
2023,205064749,5
2023,205064783,5
2023,205064844,5
2023,205064954,5
2023,205065150,5
2023,209140095,4
2023,205064960,5
2023,205065077,5
2023,209140287,5
2023,205065190,5
2023,205064841,4
2023,205064987,5
2023,205065114,4
2023,209140339,4
2023,205064856,5
2023,205065010,4
2023,205065079,4
2023,205065184,4
2023,205065188,4
