data_year,groupb_arrestee_id,weapon_code,weapon_id
2023,52153346,01,51
2023,52153389,01,51
2023,52153347,01,51
2023,52153352,01,51
2023,52153353,01,51
2023,52153356,01,51
2023,52153363,01,51
2023,52153395,01,51
2023,52153367,01,51
2023,52153369,01,51
2023,52153370,01,51
2023,52153406,01,51
2023,52153372,01,51
2023,52153376,01,51
2023,52153390,01,51
2023,52153386,01,51
2023,52153417,01,51
2023,52153408,01,51
2023,52153458,11,1
2023,52153424,01,51
2023,52153428,01,51
2023,52153430,01,51
2023,52153432,01,51
2023,52153440,01,51
2023,52153488,01,51
2023,52153443,01,51
2023,52153446,01,51
2023,52153456,01,51
2023,52153475,01,51
2023,52153473,01,51
2023,52153506,01,51
2023,52153494,01,51
2023,52153515,01,51
2023,52153525,01,51
2023,51795116,01,51
2023,51795176,01,51
2023,51795237,01,51
2023,51795257,01,51
2023,51795491,01,51
2023,51795511,01,51
2023,51795246,01,51
2023,51795282,01,51
2023,51795336,01,51
2023,51795117,01,51
2023,51795499,01,51
2023,51795520,01,51
2023,51795074,01,51
2023,51795289,01,51
2023,51795015,01,51
2023,51795110,01,51
2023,51795112,01,51
2023,51795039,01,51
2023,51795053,01,51
2023,51795082,01,51
2023,51795012,01,51
2023,51795276,01,51
2023,51795314,01,51
2023,51795332,01,51
2023,51795096,01,51
2023,51795119,01,51
2023,51795150,01,51
2023,51795086,01,51
2023,51795038,01,51
2023,51795051,01,51
2023,51795080,01,51
2023,51795090,01,51
2023,51795098,01,51
2023,51795229,01,51
2023,51795262,01,51
2023,51795113,01,51
2023,51795310,01,51
2023,51795252,01,51
2023,51795293,01,51
2023,51795191,01,51
2023,51795221,01,51
2023,51795283,01,51
2023,51795433,01,51
2023,51795453,01,51
2023,51795007,01,51
2023,51795021,01,51
2023,51795296,01,51
2023,51795333,01,51
2023,51795375,01,51
2023,51795270,01,51
2023,51795016,01,51
2023,51795040,01,51
2023,51795045,01,51
2023,51795046,01,51
2023,51795048,01,51
2023,51795081,01,51
2023,51795149,01,51
2023,51795050,01,51
2023,51795079,01,51
2023,51795056,01,51
2023,51795365,01,51
2023,51795409,01,51
2023,51795057,01,51
2023,51795114,01,51
2023,51795058,01,51
2023,51795100,01,51
2023,51795072,01,51
2023,51795066,01,51
2023,51795067,01,51
2023,51795076,01,51
2023,51795093,01,51
2023,51795356,01,51
2023,51795407,01,51
2023,51795134,01,51
2023,51795106,01,51
2023,51795120,01,51
2023,51795155,01,51
2023,51795126,01,51
2023,51795129,01,51
2023,51795132,01,51
2023,51795138,01,51
2023,51795271,01,51
2023,51795389,01,51
2023,51795179,01,51
2023,51795216,01,51
2023,51795188,01,51
2023,51795195,01,51
2023,51795359,01,51
2023,51795207,01,51
2023,51795210,01,51
2023,51795212,01,51
2023,51795232,01,51
2023,51795286,01,51
2023,51795313,01,51
2023,51795355,01,51
2023,51795240,01,51
2023,51795346,01,51
2023,51795408,01,51
2023,51795441,01,51
2023,51795463,01,51
2023,51795308,01,51
2023,51795363,01,51
2023,51795412,01,51
2023,51795445,01,51
2023,51795478,01,51
2023,51795249,01,51
2023,51795297,01,51
2023,51795254,01,51
2023,51795469,01,51
2023,51795503,01,51
2023,51795514,01,51
2023,51795259,01,51
2023,51795502,01,51
2023,51795261,01,51
2023,51795263,01,51
2023,51795305,01,51
2023,51795267,01,51
2023,51795277,01,51
2023,51795280,01,51
2023,51795288,01,51
2023,51795325,01,51
2023,51795351,01,51
2023,51795397,01,51
2023,51795418,01,51
2023,51795307,01,51
2023,51795345,01,51
2023,51795390,01,51
2023,51795404,01,51
2023,51795317,01,51
2023,51795358,01,51
2023,51795405,01,51
2023,51795462,01,51
2023,51795492,01,51
2023,51795326,01,51
2023,51795438,01,51
2023,51795335,01,51
2023,51795386,01,51
2023,51795337,01,51
2023,51795374,01,51
2023,51795417,01,51
2023,51795340,01,51
2023,51795388,01,51
2023,51795354,01,51
2023,51795364,01,51
2023,51795398,01,51
2023,51795439,01,51
2023,51795430,01,51
2023,51795371,01,51
2023,51795406,01,51
2023,51795432,01,51
2023,51795377,01,51
2023,51795446,01,51
2023,51795477,01,51
2023,51795487,01,51
2023,51795497,01,51
2023,51795382,01,51
2023,51795384,01,51
2023,51795387,01,51
2023,51795391,01,51
2023,51795448,01,51
2023,51795396,01,51
2023,51795437,01,51
2023,51795475,01,51
2023,51795401,01,51
2023,51795413,01,51
2023,51795419,01,51
2023,51795414,01,51
2023,51795415,01,51
2023,51795452,01,51
2023,51795423,01,51
2023,51795424,01,51
2023,51795427,01,51
2023,51795447,01,51
2023,51795428,01,51
2023,51795465,01,51
2023,51795431,01,51
2023,51795468,01,51
2023,51795442,01,51
2023,51795479,01,51
2023,51795449,01,51
2023,51795466,01,51
2023,51795493,01,51
2023,51795494,01,51
2023,51795517,01,51
2023,51795455,01,51
2023,51795459,01,51
2023,51795461,01,51
2023,51795464,01,51
2023,51795474,01,51
2023,51795516,01,51
2023,51795476,01,51
2023,51795480,01,51
2023,51795481,01,51
2023,51795486,01,51
2023,51795488,01,51
2023,51795496,01,51
2023,51795504,01,51
2023,51795505,01,51
2023,51795506,01,51
2023,51795508,01,51
2023,51795512,01,51
2023,51795524,01,51
2023,51795513,01,51
2023,51795521,01,51
2023,51795522,01,51
2023,51795525,01,51
2023,52449019,01,51
2023,52449014,01,51
2023,52448992,01,51
2023,52448996,01,51
2023,52449001,01,51
2023,48593562,01,51
2023,49208830,01,51
2023,49506711,01,51
2023,51392152,01,51
2023,51392148,01,51
2023,51392144,01,51
2023,52154861,01,51
2023,52154867,01,51
2023,48264400,01,51
2023,48264406,01,51
2023,48591799,01,51
2023,49505111,01,51
2023,49505112,12,3
2023,49505085,01,51
2023,49505091,01,51
2023,49505089,01,51
2023,49505095,01,51
2023,50787054,01,51
2023,49505094,01,51
2023,49505101,01,51
2023,50787123,01,51
2023,51163634,01,51
2023,51163638,01,51
2023,51797638,01,51
2023,51797716,01,51
2023,50789054,01,51
2023,52155202,01,51
2023,51163642,01,51
2023,51163649,01,51
2023,51797681,01,51
2023,51797695,01,51
2023,52450466,01,51
2023,52155215,01,51
2023,51797560,01,51
2023,51797544,01,51
2023,51797555,01,51
2023,51797567,01,51
2023,51797584,01,51
2023,51797558,01,51
2023,51797580,01,51
2023,51797530,01,51
2023,51797550,01,51
2023,51797561,01,51
2023,51797702,01,51
2023,52450508,01,51
2023,52450555,01,51
2023,51797552,01,51
2023,51797571,01,51
2023,51797568,01,51
2023,48263567,01,51
2023,48263594,01,51
2023,48263599,01,51
2023,48263643,01,51
2023,48263650,01,51
2023,48263651,01,51
2023,48263641,01,51
2023,48263642,01,51
2023,48263646,01,51
2023,48263648,01,51
2023,48263649,01,51
2023,48263605,01,51
2023,48263607,01,51
2023,48263609,01,51
2023,48263610,01,51
2023,48263612,01,51
2023,48263588,01,51
2023,48263590,01,51
2023,48263596,01,51
2023,48263597,01,51
2023,48263598,01,51
2023,48263601,01,51
2023,48263606,01,51
2023,48263571,01,51
2023,48263573,01,51
2023,48263575,01,51
2023,48263576,01,51
2023,48263578,01,51
2023,48263580,01,51
2023,48263581,01,51
2023,48263582,01,51
2023,48263583,01,51
2023,48263584,01,51
2023,48263684,01,51
2023,48263559,01,51
2023,48263561,01,51
2023,48263562,01,51
2023,48263560,01,51
2023,48263566,01,51
2023,48263570,01,51
2023,48263565,01,51
2023,48263569,01,51
2023,48263587,01,51
2023,48263593,01,51
2023,48263595,01,51
2023,48263600,01,51
2023,48263603,01,51
2023,48263589,01,51
2023,48263591,01,51
2023,48263592,01,51
2023,48590771,01,51
2023,48590775,01,51
2023,48590770,01,51
2023,48590773,01,51
2023,48590744,01,51
2023,48590750,01,51
2023,48590751,01,51
2023,48590755,01,51
2023,48590779,01,51
2023,48590784,01,51
2023,48590790,01,51
2023,48590793,01,51
2023,48590796,01,51
2023,48590767,01,51
2023,48590772,01,51
2023,48590777,01,51
2023,48590782,01,51
2023,48590792,01,51
2023,48590742,01,51
2023,48590743,01,51
2023,48590746,01,51
2023,48590748,01,51
2023,48590749,01,51
2023,48590752,01,51
2023,48590753,01,51
2023,48590756,01,51
2023,48590759,01,51
2023,48590762,01,51
2023,48590763,01,51
2023,48590764,01,51
2023,48590766,01,51
2023,48590769,01,51
2023,48590787,01,51
2023,48590789,01,51
2023,48590795,01,51
2023,48590778,01,51
2023,48590785,01,51
2023,48590780,01,51
2023,48590794,01,51
2023,48590797,01,51
2023,48590783,01,51
2023,48590788,01,51
2023,48590798,01,51
2023,48968352,01,51
2023,48968379,01,51
2023,48968376,01,51
2023,49206283,01,51
2023,48968420,01,51
2023,48968426,01,51
2023,48968432,01,51
2023,48968447,01,51
2023,48968535,01,51
2023,48968382,01,51
2023,48968387,01,51
2023,48968393,01,51
2023,48968400,01,51
2023,48968362,01,51
2023,48968364,01,51
2023,48968384,01,51
2023,48968389,01,51
2023,48968395,01,51
2023,48968510,01,51
2023,48968508,01,51
2023,48968366,01,51
2023,48968369,01,51
2023,48968374,01,51
2023,48968380,01,51
2023,48968367,01,51
2023,48968372,01,51
2023,48968378,01,51
2023,48968356,01,51
2023,48968361,01,51
2023,48968373,01,51
2023,48968383,01,51
2023,48968388,01,51
2023,48968343,01,51
2023,48968414,01,51
2023,48968422,16,52
2023,48968428,01,51
2023,48968434,01,51
2023,48968454,01,51
2023,48968351,01,51
2023,48968358,01,51
2023,48968505,01,51
2023,48968355,01,51
2023,48968507,01,51
2023,48968394,01,51
2023,48968401,01,51
2023,48968405,01,51
2023,48968409,01,51
2023,48968415,01,51
2023,48968530,01,51
2023,48968391,01,51
2023,48968398,01,51
2023,48968403,01,51
2023,48968407,01,51
2023,48968386,01,51
2023,48968412,01,51
2023,48968354,01,51
2023,48968359,01,51
2023,48968370,01,51
2023,48968381,01,51
2023,48968385,01,51
2023,48968390,01,51
2023,48968392,01,51
2023,48968396,01,51
2023,48968402,01,51
2023,48968404,01,51
2023,48968406,01,51
2023,48968408,01,51
2023,48968410,01,51
2023,48968411,01,51
2023,48968413,01,51
2023,49206437,01,51
2023,49206288,01,51
2023,49206287,01,51
2023,49206294,01,51
2023,49504245,01,51
2023,49504248,01,51
2023,49504237,01,51
2023,49504227,01,51
2023,49206299,01,51
2023,49206308,01,51
2023,49206318,01,51
2023,49206325,01,51
2023,49206314,01,51
2023,49206321,01,51
2023,49206328,01,51
2023,49206343,01,51
2023,49206297,01,51
2023,49206293,01,51
2023,49206303,01,51
2023,49206307,01,51
2023,49206313,01,51
2023,49206284,01,51
2023,49206285,01,51
2023,49206290,01,51
2023,49206292,01,51
2023,49206296,01,51
2023,49206300,01,51
2023,49206306,01,51
2023,49206312,01,51
2023,49206344,01,51
2023,49206345,01,51
2023,49206347,01,51
2023,49206281,01,51
2023,49206295,01,51
2023,49206301,01,51
2023,49206305,01,51
2023,49206317,01,51
2023,49206320,01,51
2023,49206324,01,51
2023,49206289,01,51
2023,49206291,01,51
2023,49206298,01,51
2023,49206304,01,51
2023,49206309,01,51
2023,49206310,01,51
2023,49206315,01,51
2023,49206319,01,51
2023,49206327,01,51
2023,49206336,01,51
2023,49206337,01,51
2023,49206338,01,51
2023,49206339,01,51
2023,49206348,01,51
2023,49206350,01,51
2023,49206351,01,51
2023,49206352,01,51
2023,49206353,01,51
2023,49206354,01,51
2023,49206355,01,51
2023,49206356,01,51
2023,49206375,01,51
2023,49504253,01,51
2023,49504290,01,51
2023,49504294,01,51
2023,49504293,01,51
2023,49504249,01,51
2023,49504260,01,51
2023,49504264,01,51
2023,49504268,01,51
2023,49504234,01,51
2023,49504230,01,51
2023,49504233,01,51
2023,49504236,01,51
2023,49504240,01,51
2023,49504243,01,51
2023,49504246,01,51
2023,49504251,01,51
2023,49504272,01,51
2023,49504275,01,51
2023,49504279,01,51
2023,49504239,01,51
2023,49504242,01,51
2023,49504232,01,51
2023,49504247,01,51
2023,49504258,01,51
2023,49504271,01,51
2023,49504273,01,51
2023,49504262,01,51
2023,49504266,01,51
2023,49504269,01,51
2023,49504229,01,51
2023,49504252,01,51
2023,49504256,01,51
2023,49504257,01,51
2023,49504261,01,51
2023,49504265,01,51
2023,49504267,01,51
2023,49504270,01,51
2023,49504317,01,51
2023,49504319,01,51
2023,49504320,01,51
2023,49504322,01,51
2023,49504324,01,51
2023,49504318,01,51
2023,49504321,01,51
2023,49504323,01,51
2023,49719964,01,51
2023,49719973,01,51
2023,49719962,01,51
2023,49719966,01,51
2023,49719969,01,51
2023,49719972,01,51
2023,49719975,01,51
2023,50785668,01,51
2023,50101634,01,51
2023,50101637,01,51
2023,50101624,01,51
2023,50101633,01,51
2023,50101635,01,51
2023,50101639,01,51
2023,50101625,01,51
2023,50101626,01,51
2023,50101628,01,51
2023,50410255,01,51
2023,50410257,01,51
2023,50410260,01,51
2023,50410254,01,51
2023,50410256,01,51
2023,50410258,01,51
2023,50410259,01,51
2023,50410262,01,51
2023,50410253,01,51
2023,50410268,01,51
2023,50785608,01,51
2023,50785611,01,51
2023,50785670,01,51
2023,50785607,01,51
2023,50785613,01,51
2023,50785614,01,51
2023,50785618,01,51
2023,50785612,01,51
2023,50785615,01,51
2023,50785637,01,51
2023,50785609,01,51
2023,50785616,01,51
2023,50785619,01,51
2023,51390059,01,51
2023,51790438,01,51
2023,51156575,01,51
2023,51156569,01,51
2023,51156606,01,51
2023,51156607,01,51
2023,51156615,01,51
2023,51156602,01,51
2023,51156597,01,51
2023,51156605,01,51
2023,51156610,01,51
2023,51156617,01,51
2023,51156582,01,51
2023,51156591,01,51
2023,51156594,01,51
2023,51156600,01,51
2023,51156564,01,51
2023,51156572,01,51
2023,51156568,01,51
2023,51156603,01,51
2023,51156611,01,51
2023,51156570,01,51
2023,51156581,01,51
2023,51156578,01,51
2023,51156588,01,51
2023,51156593,01,51
2023,51156599,01,51
2023,51156608,01,51
2023,51156614,01,51
2023,51156620,01,51
2023,52148408,01,51
2023,51390061,11,1
2023,51390063,01,51
2023,51390060,01,51
2023,51390062,01,51
2023,51390065,01,51
2023,51390067,01,51
2023,51390073,14,7
2023,51390068,01,51
2023,51390069,01,51
2023,51790494,01,51
2023,51790462,01,51
2023,51790439,01,51
2023,51790441,01,51
2023,51790443,01,51
2023,51790442,01,51
2023,51790444,01,51
2023,51790456,01,51
2023,51790465,01,51
2023,51790470,01,51
2023,51790500,01,51
2023,52148411,01,51
2023,51790454,01,51
2023,51790457,01,51
2023,51790467,01,51
2023,51790435,01,51
2023,51790445,01,51
2023,51790448,01,51
2023,51790449,01,51
2023,51790450,01,51
2023,51790451,01,51
2023,51790452,01,51
2023,51790453,01,51
2023,51790458,01,51
2023,51790459,01,51
2023,51790461,01,51
2023,51790504,01,51
2023,51790440,01,51
2023,48264062,12,3
2023,48264064,01,51
2023,48264063,01,51
2023,48264065,01,51
2023,48264067,01,51
2023,48264072,01,51
2023,48264058,01,51
2023,48264059,01,51
2023,48264070,01,51
2023,48264077,01,51
2023,48264080,01,51
2023,48264069,01,51
2023,48264217,01,51
2023,48264218,01,51
2023,48264060,01,51
2023,48264061,01,51
2023,48264066,01,51
2023,48264068,01,51
2023,48264071,01,51
2023,48264074,01,51
2023,48264075,01,51
2023,48264076,01,51
2023,48264078,01,51
2023,48264079,16,52
2023,48591229,01,51
2023,48591228,01,51
2023,48591233,01,51
2023,48591226,01,51
2023,48591230,01,51
2023,48591235,01,51
2023,48591227,01,51
2023,48591231,01,51
2023,48591234,01,51
2023,48591223,01,51
2023,48591221,01,51
2023,48591225,01,51
2023,48591220,01,51
2023,48591222,01,51
2023,48591224,01,51
2023,49504777,01,51
2023,48969030,01,51
2023,48969039,01,51
2023,48969049,01,51
2023,48969027,01,51
2023,48969034,01,51
2023,48969043,01,51
2023,48969056,01,51
2023,49207007,01,51
2023,49207015,01,51
2023,49207025,01,51
2023,49207011,01,51
2023,49207019,01,51
2023,49207028,01,51
2023,49206994,01,51
2023,49206995,01,51
2023,49206997,01,51
2023,49207000,01,51
2023,49207003,01,51
2023,49206996,01,51
2023,49206999,01,51
2023,49504776,01,51
2023,49504783,01,51
2023,49504784,01,51
2023,49504786,01,51
2023,49504787,01,51
2023,49504785,01,51
2023,49504760,01,51
2023,49504761,01,51
2023,49504779,01,51
2023,49720766,01,51
2023,49720846,01,51
2023,51390517,01,51
2023,49720903,01,51
2023,49720896,01,51
2023,49720913,01,51
2023,49720929,01,51
2023,49720778,01,51
2023,49720784,01,51
2023,49720853,01,51
2023,49720859,01,51
2023,49720866,01,51
2023,49720871,01,51
2023,49720875,01,51
2023,49721011,01,51
2023,49721023,01,51
2023,49721038,01,51
2023,49720979,01,51
2023,49720990,01,51
2023,49721000,01,51
2023,50102006,01,51
2023,50102009,01,51
2023,50102012,01,51
2023,50101976,01,51
2023,50101988,01,51
2023,50101966,01,51
2023,50101971,16,52
2023,50102016,01,51
2023,50102018,01,51
2023,50102021,01,51
2023,50786813,01,51
2023,50410741,01,51
2023,50410743,01,51
2023,50410745,01,51
2023,50410746,01,51
2023,50410749,01,51
2023,50410752,01,51
2023,50410773,01,51
2023,50410776,01,51
2023,50410777,01,51
2023,50410778,01,51
2023,50410780,01,51
2023,50410783,01,51
2023,50410786,01,51
2023,51157204,01,51
2023,51157208,01,51
2023,51157210,01,51
2023,51157184,01,51
2023,51157182,01,51
2023,50786814,01,51
2023,50786817,01,51
2023,50786820,01,51
2023,50786821,01,51
2023,50786815,01,51
2023,51390552,01,51
2023,51157200,01,51
2023,51157183,01,51
2023,51157185,01,51
2023,51157187,01,51
2023,51157190,01,51
2023,51157186,01,51
2023,51157189,01,51
2023,51157191,01,51
2023,51157192,01,51
2023,51390540,01,51
2023,51390551,01,51
2023,51390544,01,51
2023,51390546,01,51
2023,51390554,01,51
2023,52148581,01,51
2023,51790870,01,51
2023,51790874,01,51
2023,51158292,01,51
2023,51158296,01,51
2023,48973252,01,51
2023,49508865,01,51
2023,48973255,01,51
2023,49211340,01,51
2023,50412860,01,51
2023,52446118,01,51
2023,51159412,01,51
2023,51159545,01,51
2023,49211339,01,51
2023,49724355,01,51
2023,51159466,01,51
2023,50412902,01,51
2023,49724371,01,51
2023,49724379,01,51
2023,50104054,01,51
2023,50412947,01,51
2023,50791312,01,51
2023,50791305,01,51
2023,51793245,01,51
2023,50104005,01,51
2023,52150312,01,51
2023,51793305,01,51
2023,50791314,01,51
2023,48266761,01,51
2023,48266764,01,51
2023,48266770,01,51
2023,48266777,01,51
2023,48266840,01,51
2023,48266833,01,51
2023,48266797,01,51
2023,48266798,01,51
2023,48266769,01,51
2023,48266776,01,51
2023,48266786,01,51
2023,48266783,01,51
2023,48266790,01,51
2023,48266792,01,51
2023,48266795,01,51
2023,48266773,01,51
2023,48266782,01,51
2023,48266768,01,51
2023,48266779,01,51
2023,48266789,01,51
2023,48266766,01,51
2023,48266771,01,51
2023,48266781,01,51
2023,48266788,01,51
2023,48266799,01,51
2023,48266763,01,51
2023,48266762,01,51
2023,48266765,01,51
2023,48266772,01,51
2023,48266780,01,51
2023,48266787,01,51
2023,48266791,01,51
2023,48266793,01,51
2023,48593731,01,51
2023,48593669,01,51
2023,48593700,01,51
2023,48593708,01,51
2023,48593698,01,51
2023,48593665,01,51
2023,48593664,01,51
2023,48593685,01,51
2023,48593695,01,51
2023,48593703,01,51
2023,48593678,01,51
2023,48593692,01,51
2023,48593699,01,51
2023,48593707,01,51
2023,48593705,01,51
2023,48593712,01,51
2023,48593666,01,51
2023,48593670,01,51
2023,48593684,01,51
2023,48593697,01,51
2023,48593704,01,51
2023,48593667,01,51
2023,48593676,01,51
2023,48593691,01,51
2023,48593701,01,51
2023,48593745,01,51
2023,48593750,01,51
2023,48593758,01,51
2023,48593763,01,51
2023,48593741,01,51
2023,48593747,01,51
2023,48593754,01,51
2023,48593760,01,51
2023,48593687,01,51
2023,48593690,01,51
2023,48593716,01,51
2023,48593728,01,51
2023,48593782,01,51
2023,48593785,01,51
2023,48593751,01,51
2023,48593748,01,51
2023,48593755,01,51
2023,48593723,01,51
2023,48593713,01,51
2023,48593721,01,51
2023,48593735,01,51
2023,48971588,01,51
2023,48971530,01,51
2023,48971536,01,51
2023,48971543,01,51
2023,48971549,01,51
2023,48971556,01,51
2023,48971589,01,51
2023,48971591,01,51
2023,48971593,01,51
2023,48971582,01,51
2023,48971584,01,51
2023,48971586,01,51
2023,48971512,01,51
2023,48971516,01,51
2023,48971522,01,51
2023,48971527,01,51
2023,48971531,01,51
2023,48971581,01,51
2023,48971583,01,51
2023,48971585,01,51
2023,48971587,01,51
2023,48971514,01,51
2023,48971519,01,51
2023,48971525,01,51
2023,48971528,01,51
2023,48971605,01,51
2023,48971535,01,51
2023,48971539,01,51
2023,48971545,01,51
2023,48971551,01,51
2023,48971537,01,51
2023,48971542,01,51
2023,48971548,01,51
2023,48971555,01,51
2023,48971505,01,51
2023,48971523,01,51
2023,48971538,01,51
2023,48971546,01,51
2023,48971552,01,51
2023,48971559,01,51
2023,48971521,01,51
2023,48971590,01,51
2023,48971592,01,51
2023,48971594,01,51
2023,51392264,01,51
2023,49506942,01,51
2023,49506880,01,51
2023,49506861,01,51
2023,49506912,01,51
2023,49507280,01,51
2023,49209156,01,51
2023,49209235,01,51
2023,49209234,01,51
2023,49209131,01,51
2023,49209150,01,51
2023,49209171,01,51
2023,49209189,01,51
2023,49209205,01,51
2023,49209269,01,51
2023,49209267,01,51
2023,49209273,01,51
2023,49209236,01,51
2023,49209240,01,51
2023,49209246,01,51
2023,49209248,01,51
2023,49209244,01,51
2023,49209181,01,51
2023,49209196,01,51
2023,49209145,01,51
2023,49209162,01,51
2023,49209190,01,51
2023,49209206,01,51
2023,49209119,01,51
2023,49209130,01,51
2023,49209153,01,51
2023,49209115,01,51
2023,49209125,01,51
2023,49209140,01,51
2023,49209141,01,51
2023,49209164,01,51
2023,49209180,01,51
2023,49209197,01,51
2023,49209139,01,51
2023,49209151,01,51
2023,49209160,01,51
2023,51392293,01,51
2023,49506905,01,51
2023,49506904,01,51
2023,49506907,01,51
2023,49506857,01,51
2023,49506859,01,51
2023,49506889,01,51
2023,49506897,01,51
2023,49506901,01,51
2023,49506882,01,51
2023,49506894,01,51
2023,49506895,01,51
2023,49506887,01,51
2023,49506890,01,51
2023,49506851,01,51
2023,49506860,01,51
2023,49506870,01,51
2023,49506876,01,51
2023,49506847,01,51
2023,49506856,01,51
2023,49506865,01,51
2023,49506873,01,51
2023,49506869,01,51
2023,49506891,01,51
2023,49506862,01,51
2023,49506872,01,51
2023,49506883,01,51
2023,49506896,01,51
2023,49506858,01,51
2023,49506868,01,51
2023,49506879,01,51
2023,49506892,01,51
2023,49506899,01,51
2023,49506877,01,51
2023,49506884,01,51
2023,49506893,01,51
2023,49506898,01,51
2023,49506864,01,51
2023,49506871,01,51
2023,49506878,01,51
2023,49506866,01,51
2023,49506874,01,51
2023,49506885,01,51
2023,49506888,01,51
2023,49506900,01,51
2023,52149775,01,51
2023,50103549,01,51
2023,50103561,01,51
2023,50103456,01,51
2023,50103476,01,51
2023,50103481,01,51
2023,50103490,01,51
2023,50103463,01,51
2023,50103477,01,51
2023,50103457,01,51
2023,50103471,01,51
2023,50103480,01,51
2023,50103485,01,51
2023,50103524,01,51
2023,50103466,01,51
2023,50103473,01,51
2023,50103479,01,51
2023,50103483,01,51
2023,50103489,01,51
2023,50103461,01,51
2023,50103467,01,51
2023,50103486,01,51
2023,50103497,01,51
2023,50103517,01,51
2023,50103521,12,3
2023,50103521,14,7
2023,50103527,01,51
2023,50103531,01,51
2023,50103537,01,51
2023,50103452,01,51
2023,50103511,01,51
2023,50103488,01,51
2023,50103493,01,51
2023,50103499,01,51
2023,50103506,01,51
2023,50103502,01,51
2023,50103563,01,51
2023,50103482,01,51
2023,50103498,01,51
2023,50103503,01,51
2023,50103508,01,51
2023,50103510,01,51
2023,50103514,01,51
2023,50103509,01,51
2023,50103539,01,51
2023,50103554,01,51
2023,50103523,01,51
2023,50103532,01,51
2023,50103536,01,51
2023,50103545,01,51
2023,50103551,01,51
2023,50103505,01,51
2023,50103515,01,51
2023,50103528,01,51
2023,50103533,01,51
2023,50103495,01,51
2023,50103501,01,51
2023,50103512,01,51
2023,50103518,01,51
2023,50103522,01,51
2023,50103516,01,51
2023,50103519,01,51
2023,50103496,01,51
2023,50103526,01,51
2023,50103541,01,51
2023,50103550,01,51
2023,50103558,01,51
2023,50103566,01,51
2023,50103529,01,51
2023,50103534,01,51
2023,50103546,01,51
2023,50411755,01,51
2023,50411785,01,51
2023,50411812,01,51
2023,50411737,01,51
2023,50411770,01,51
2023,50411795,01,51
2023,50411830,01,51
2023,50411640,01,51
2023,50411667,01,51
2023,50411652,01,51
2023,50411674,01,51
2023,50412054,01,51
2023,50411728,01,51
2023,50411746,01,51
2023,50411761,01,51
2023,50411666,01,51
2023,50411672,01,51
2023,50411683,01,51
2023,50411754,01,51
2023,50411786,01,51
2023,50411801,01,51
2023,50411828,01,51
2023,50411857,01,51
2023,50411819,01,51
2023,50411851,01,51
2023,50411883,01,51
2023,50411696,01,51
2023,50411709,01,51
2023,50411718,01,51
2023,50411735,01,51
2023,50411764,01,51
2023,50411698,01,51
2023,50411713,01,51
2023,50411725,01,51
2023,50411739,01,51
2023,50411769,01,51
2023,50411838,01,51
2023,50411863,01,51
2023,50411896,01,51
2023,50412051,01,51
2023,50411853,01,51
2023,50411867,01,51
2023,50411887,12,3
2023,50411959,01,51
2023,51158470,01,51
2023,51158446,01,51
2023,50789432,01,51
2023,50789447,01,51
2023,50789473,01,51
2023,50789496,12,3
2023,50789407,01,51
2023,50789421,01,51
2023,50789439,01,51
2023,50789414,01,51
2023,50789430,01,51
2023,50789445,01,51
2023,50789463,01,51
2023,50789482,01,51
2023,50789437,01,51
2023,50789455,01,51
2023,50789470,01,51
2023,50789449,01,51
2023,50789469,01,51
2023,50789484,01,51
2023,50789494,01,51
2023,50789444,01,51
2023,50789456,01,51
2023,50789488,01,51
2023,50789506,01,51
2023,50789412,01,51
2023,50789425,01,51
2023,50789419,01,51
2023,50789441,01,51
2023,50789460,01,51
2023,50789475,01,51
2023,51158441,01,51
2023,51158447,01,51
2023,51158451,01,51
2023,51158457,01,51
2023,51158430,01,51
2023,51158481,01,51
2023,51158491,01,51
2023,51158436,01,51
2023,51158445,01,51
2023,51158443,01,51
2023,51158450,01,51
2023,51158454,01,51
2023,51158459,01,51
2023,51158475,01,51
2023,51158429,01,51
2023,51158433,01,51
2023,51158431,01,51
2023,51158434,01,51
2023,51158438,01,51
2023,51158442,01,51
2023,51158449,01,51
2023,51158458,01,51
2023,50787125,01,51
2023,50787006,01,51
2023,50787017,01,51
2023,50787012,01,51
2023,50787030,01,51
2023,50787037,01,51
2023,50786993,01,51
2023,50786997,01,51
2023,50786998,01,51
2023,50787023,01,51
2023,50787034,01,51
2023,50787038,01,51
2023,50787000,01,51
2023,50787004,01,51
2023,50787015,01,51
2023,50787021,01,51
2023,50787022,01,51
2023,50787003,01,51
2023,50787009,01,51
2023,50787018,01,51
2023,50787026,01,51
2023,50787029,01,51
2023,50787032,01,51
2023,50787042,01,51
2023,52154565,01,51
2023,52154561,01,51
2023,52154568,01,51
2023,52154572,01,51
2023,52154575,01,51
2023,52154570,01,51
2023,52154574,01,51
2023,52154580,01,51
2023,52154588,01,51
2023,52154589,01,51
2023,48968330,01,51
2023,50107885,01,51
2023,49720093,01,51
2023,49720097,01,51
2023,51162742,01,51
2023,50107891,01,51
2023,51796601,01,51
2023,50107882,01,51
2023,51390084,01,51
2023,52449509,01,51
2023,52603890,01,51
2023,51390085,01,51
2023,52449470,01,51
2023,49504390,01,51
2023,50786100,01,51
2023,50786203,01,51
2023,52443722,01,51
2023,49508793,01,51
2023,49508741,01,51
2023,49724205,01,51
2023,49724235,01,51
2023,51164577,01,51
