data_year,criminal_act_id,offense_id
2023,9,215809521
2023,9,222048235
2023,6,215809571
2023,6,222048292
2023,9,215809606
2023,9,215809657
2023,9,215809670
2023,9,223623297
2023,6,219524203
2023,6,219524240
2023,4,215809767
2023,9,215809845
2023,9,215809567
2023,3,222048474
2023,6,215809707
2023,9,215809938
2023,6,223623177
2023,8,215809612
2023,6,223623224
2023,9,215809517
2023,6,223623266
2023,6,223623279
2023,6,223623280
2023,6,223623281
2023,8,219524154
2023,9,215809752
2023,9,215809937
2023,9,215809588
2023,6,223623234
2023,6,223623235
2023,6,223623260
2023,9,215809701
2023,6,215809769
2023,9,215809811
2023,9,215809854
2023,9,215809887
2023,9,215809818
2023,6,215809872
2023,6,215809677
2023,9,222048470
2023,9,215809763
2023,9,215809802
2023,6,219524263
2023,6,215809856
2023,9,215809667
2023,6,215809753
2023,6,215809805
2023,9,215809879
2023,9,223623244
2023,9,222048425
2023,9,215810224
2023,9,215809679
2023,14,215809749
2023,9,215809832
2023,9,215809860
2023,9,222048339
2023,9,215809930
2023,3,219524131
2023,3,215810396
2023,3,219524183
2023,9,222048366
2023,9,215809822
2023,9,215809974
2023,9,215809743
2023,6,215809910
2023,6,215809941
2023,9,215810034
2023,9,215810080
2023,9,215809724
2023,6,215809886
2023,9,215809915
2023,6,215809939
2023,9,215809959
2023,9,215809951
2023,9,215809877
2023,9,215809905
2023,11,215809973
2023,9,215810026
2023,9,215809875
2023,9,215809903
2023,9,215809984
2023,9,222048257
2023,9,222048358
2023,9,215809843
2023,9,215810202
2023,9,219524233
2023,9,215809897
2023,9,215809935
2023,9,215809965
2023,9,215810595
2023,9,215809925
2023,9,215809948
2023,9,215809967
2023,9,219524076
2023,9,215810015
2023,9,215810049
2023,9,219524210
2023,9,215810311
2023,9,222048516
2023,9,215809904
2023,9,215810003
2023,9,215810035
2023,6,215810098
2023,9,215810124
2023,9,215810152
2023,9,215810161
2023,8,223623392
2023,9,215810099
2023,9,215810141
2023,9,215809970
2023,9,223623302
2023,6,215810052
2023,9,215810175
2023,9,222048443
2023,9,215810103
2023,9,215810278
2023,9,215810358
2023,6,215810413
2023,9,215810011
2023,9,215810044
2023,9,222048350
2023,9,215810105
2023,9,219524298
2023,6,215810029
2023,9,222048434
2023,9,219524352
2023,6,215810126
2023,6,223623261
2023,6,215810296
2023,9,215810314
2023,9,215810336
2023,6,223623277
2023,9,215810401
2023,9,215810246
2023,9,215810280
2023,9,215810299
2023,6,215810060
2023,9,215810110
2023,9,215810138
2023,9,215810191
2023,9,215810244
2023,9,215810245
2023,6,215810107
2023,9,215810206
2023,9,222048330
2023,9,215810207
2023,9,223623289
2023,9,215810414
2023,9,223623313
2023,6,219524273
2023,9,215810476
2023,9,215810203
2023,9,215810373
2023,9,215810547
2023,9,223623295
2023,8,215810255
2023,9,215810279
2023,9,215810300
2023,9,215810347
2023,9,215810381
2023,9,215810406
2023,9,215810432
2023,9,222048560
2023,9,215810322
2023,6,222048596
2023,9,219524155
2023,9,215810410
2023,9,215810425
2023,6,215810731
2023,9,222048394
2023,6,222048398
2023,9,215810251
2023,9,215810323
2023,9,215810578
2023,9,215810656
2023,6,215810287
2023,9,219524259
2023,6,222048485
2023,14,222048486
2023,9,215810290
2023,9,222048514
2023,9,215810284
2023,6,215810331
2023,9,215810346
2023,9,215810819
2023,9,215810356
2023,9,215810540
2023,9,215810385
2023,9,215810412
2023,9,215810447
2023,9,215810634
2023,9,222048552
2023,9,215810702
2023,11,219524122
2023,9,215810436
2023,9,215810466
2023,9,215810492
2023,9,215810757
2023,9,215810854
2023,9,215810344
2023,9,215810362
2023,9,215810365
2023,6,222048507
2023,9,215810521
2023,9,215810928
2023,9,222048404
2023,6,223623340
2023,6,223623345
2023,6,223623336
2023,9,215810697
2023,9,215810552
2023,9,215810467
2023,9,215810437
2023,9,219524127
2023,9,215810537
2023,9,215810846
2023,9,215810940
2023,9,215810511
2023,9,215810879
2023,6,215810913
2023,6,215810497
2023,6,215810500
2023,6,215810534
2023,6,215810606
2023,9,215810608
2023,11,215810637
2023,9,222048428
2023,9,215810615
2023,9,215810671
2023,6,222048464
2023,9,215810674
2023,9,219524181
2023,9,215810980
2023,9,222048629
2023,6,223623363
2023,9,215810621
2023,9,215810746
2023,9,215810862
2023,6,215810863
2023,9,215810641
2023,9,215810688
2023,9,215810825
2023,9,215810875
2023,9,215810921
2023,9,215810638
2023,6,215810742
2023,9,219524405
2023,9,215810831
2023,9,215810867
2023,9,219524146
2023,9,215810639
2023,3,215810682
2023,3,219524236
2023,9,215810713
2023,6,215810738
2023,9,215810762
2023,5,215810791
2023,5,215810817
2023,5,215811372
2023,9,215811393
2023,9,215810749
2023,9,215810786
2023,6,215810711
2023,6,223623524
2023,9,215810802
2023,9,215810832
2023,9,215810859
2023,6,223623555
2023,9,215810824
2023,9,215810687
2023,6,222048665
2023,9,215810994
2023,3,223623429
2023,3,223623440
2023,3,222048607
2023,6,215810946
2023,3,222048652
2023,3,215811019
2023,3,215811044
2023,3,215811060
2023,3,215811087
2023,9,215810845
2023,9,215810868
2023,9,215811160
2023,9,215810801
2023,9,219524372
2023,6,219524377
2023,9,215810873
2023,9,222048519
2023,11,215810853
2023,6,222048441
2023,6,215811038
2023,6,222048494
2023,6,215811057
2023,9,222048598
2023,9,215810866
2023,9,219524265
2023,9,215811139
2023,6,222048523
2023,9,222048572
2023,6,219524270
2023,3,215811003
2023,3,215811055
2023,6,215811088
2023,3,215810850
2023,9,215811046
2023,9,215811037
2023,9,215811341
2023,9,222048668
2023,6,215810923
2023,3,222048448
2023,3,215810984
2023,3,222048496
2023,9,215811022
2023,9,215811041
2023,9,215811185
2023,3,222048539
2023,9,215811237
2023,9,215811050
2023,6,215811075
2023,6,215811109
2023,9,215811134
2023,6,215811182
2023,8,215811085
2023,6,223623384
2023,9,215811068
2023,9,215811100
2023,9,215811167
2023,6,215811459
2023,9,215811024
2023,9,215811054
2023,9,222048710
2023,3,215811255
2023,6,223623395
2023,9,215811120
2023,9,215811104
2023,6,219524269
2023,9,215811145
2023,9,215811249
2023,9,215811052
2023,9,223623427
2023,9,215811326
2023,6,223623408
2023,9,215811262
2023,9,215811348
2023,9,219524522
2023,3,222048484
2023,9,215811210
2023,9,215811252
2023,6,215811253
2023,3,219524338
2023,9,215811339
2023,9,223623434
2023,6,215811311
2023,3,222048648
2023,3,215732735
2023,6,207211338
2023,6,201098806
2023,3,215766291
2023,6,215766291
2023,5,209496954
2023,3,215766347
2023,6,206111364
2023,6,199194665
2023,6,215766408
2023,3,215766454
2023,3,215766507
2023,6,206111387
2023,3,203093187
2023,6,209497209
2023,6,209497257
2023,3,203093408
2023,6,206111456
2023,3,209497003
2023,6,206111178
2023,6,209497248
2023,6,209497253
2023,6,209497254
2023,3,215766374
2023,3,215766706
2023,3,215766389
2023,6,215766460
2023,3,213195385
2023,6,213195385
2023,6,213195386
2023,8,213195491
2023,6,209497110
2023,3,213195387
2023,3,213195418
2023,3,213195204
2023,6,213195237
2023,6,213195361
2023,6,215766391
2023,3,215766412
2023,6,215766477
2023,6,215766529
2023,6,215766568
2023,6,217139589
2023,6,219499269
2023,6,219499277
2023,6,217139640
2023,6,217139680
2023,6,217139681
2023,6,217139742
2023,5,223597186
2023,3,219498992
2023,6,219498992
2023,3,219499025
2023,6,219499025
2023,3,219499026
2023,6,219499026
2023,3,223597115
2023,3,223597140
2023,3,215750948
2023,6,215750948
2023,7,215750948
2023,3,215750949
2023,6,215750949
2023,7,215750949
2023,3,219488132
2023,6,219488132
2023,6,222004031
2023,3,223584873
2023,6,223584873
2023,3,223584874
2023,6,223584874
2023,6,215751081
2023,3,223584655
2023,4,223584655
2023,3,201087722
2023,3,201087656
2023,3,203083397
2023,9,222012281
2023,9,222012282
2023,8,203083549
2023,6,203083254
2023,6,203083259
2023,6,203083269
2023,6,203083270
2023,6,203083951
2023,6,203083952
2023,9,222012339
2023,4,219496851
2023,9,213185371
2023,9,219496792
2023,9,213185389
2023,6,215760594
2023,9,223593927
2023,6,213185244
2023,1,215760389
2023,3,219496743
2023,1,219496778
2023,7,222028598
2023,9,219506077
2023,2,219506044
2023,9,211199672
2023,6,215745514
2023,8,215745514
2023,6,219481614
2023,9,219481645
2023,9,203105637
2023,9,221995366
2023,6,201106823
2023,6,199204173
2023,6,199204251
2023,6,206117804
2023,8,199204169
2023,6,199204187
2023,6,204612472
2023,6,199204203
2023,6,204612651
2023,6,215744609
2023,6,204612700
2023,6,203102842
2023,6,199204198
2023,5,199204259
2023,6,206117477
2023,6,201106811
2023,6,201106812
2023,6,201106830
2023,2,206117505
2023,6,206117505
2023,6,201107082
2023,6,204612609
2023,2,206117540
2023,6,206117540
2023,8,201106989
2023,3,209476333
2023,6,201107155
2023,6,201107156
2023,6,204612838
2023,7,203102776
2023,6,206117861
2023,6,204612960
2023,6,203102792
2023,6,203102841
2023,6,203102845
2023,6,203102850
2023,6,204613012
2023,6,206117856
2023,6,207224460
2023,6,204612812
2023,1,204612814
2023,7,203103022
2023,6,203102934
2023,6,206117550
2023,5,204613358
2023,6,204612886
2023,6,207224883
2023,6,204613006
2023,6,207224942
2023,6,204612946
2023,6,206117748
2023,6,209476833
2023,6,207224769
2023,6,204613312
2023,6,204613276
2023,6,215744649
2023,6,207224584
2023,6,211198814
2023,6,206117716
2023,6,207224656
2023,6,206117825
2023,6,211198976
2023,6,217147315
2023,6,206117775
2023,6,215744587
2023,6,211198783
2023,6,211198896
2023,6,207224931
2023,6,206117888
2023,6,206117756
2023,6,211198967
2023,6,211199075
2023,1,207224940
2023,6,209476623
2023,6,221994302
2023,7,213201121
2023,6,209476744
2023,6,209476745
2023,6,207225301
2023,6,211198891
2023,6,213201268
2023,6,211198975
2023,6,207225233
2023,6,207225262
2023,3,213201113
2023,3,213201134
2023,6,209476763
2023,6,211198970
2023,6,211198971
2023,1,215744602
2023,1,209477090
2023,8,209476954
2023,6,213201249
2023,6,209477149
2023,6,219481445
2023,6,209477087
2023,6,209477170
2023,6,209477171
2023,6,211199054
2023,6,209477221
2023,8,217147379
2023,5,209476922
2023,6,213201104
2023,6,209477315
2023,6,209477205
2023,6,219481211
2023,8,211199314
2023,1,213201182
2023,6,221994447
2023,1,211199208
2023,6,211199209
2023,1,213201173
2023,6,215745035
2023,6,211199301
2023,6,213201253
2023,6,215744995
2023,6,215744996
2023,6,215745028
2023,6,215745075
2023,6,215744807
2023,1,213201139
2023,6,215744847
2023,3,215745008
2023,6,219481238
2023,6,217147451
2023,3,213201185
2023,6,217147319
2023,8,213202360
2023,3,213201516
2023,3,215745073
2023,6,215745087
2023,6,215744787
2023,6,215744813
2023,3,215744884
2023,6,215744981
2023,6,215744805
2023,5,215745040
2023,6,219481323
2023,6,219481413
2023,6,219481414
2023,6,219481393
2023,6,221994332
2023,6,221994412
2023,6,221994413
2023,6,217147525
2023,6,217147527
2023,6,221994387
2023,6,221994448
2023,6,219481549
2023,6,217147697
2023,6,217147790
2023,3,219481514
2023,6,221994460
2023,6,221994461
2023,8,217147863
2023,6,219481485
2023,6,217147920
2023,6,217147921
2023,6,223579383
2023,6,223579384
2023,6,219481661
2023,6,219481808
2023,3,219481624
2023,8,223579185
2023,3,219481747
2023,6,219481788
2023,6,219481842
2023,6,219481843
2023,8,219481843
2023,6,223579003
2023,3,223578984
2023,6,221994593
2023,6,204607080
2023,12,199197786
2023,6,204607047
2023,6,199197769
2023,8,199197769
2023,10,201101328
2023,6,204607242
2023,6,207220748
2023,6,204607273
2023,8,201101482
2023,6,201101518
2023,6,201101519
2023,6,206113201
2023,6,201101495
2023,6,206113292
2023,8,206113292
2023,6,203095141
2023,6,203095195
2023,3,203095167
2023,6,203095167
2023,1,203095164
2023,8,203095164
2023,6,203095165
2023,6,207220456
2023,8,207220456
2023,6,219478601
2023,6,204607025
2023,2,204607165
2023,6,209473773
2023,8,209473773
2023,6,207220595
2023,6,206113220
2023,6,207220604
2023,6,207220673
2023,6,219478218
2023,8,219478218
2023,6,206113293
2023,6,211196357
2023,6,207220482
2023,3,207220466
2023,6,209473811
2023,6,207220550
2023,6,207220605
2023,6,209473883
2023,8,209473883
2023,6,207220760
2023,8,207220760
2023,6,209473918
2023,1,209473808
2023,6,209473808
2023,6,209473756
2023,8,209473756
2023,3,209473785
2023,6,209473835
2023,6,209473885
2023,6,209473951
2023,6,209474005
2023,6,209474042
2023,8,209474042
2023,6,209473866
2023,6,211196158
2023,8,211196158
2023,6,217141890
2023,6,211196316
2023,1,211196154
2023,6,211196224
2023,2,211196298
2023,6,211196379
2023,8,211196379
2023,6,211196211
2023,8,213197646
2023,6,213197694
2023,6,213197802
2023,6,215742419
2023,3,215742433
2023,3,215742497
2023,6,215742497
2023,8,215742515
2023,2,215742544
2023,6,224282627
2023,6,215742506
2023,6,215742519
2023,6,215742528
2023,8,215742528
2023,6,215742540
2023,6,217141891
2023,6,217141972
2023,6,217142105
2023,6,217141909
2023,8,217142091
2023,6,217141910
2023,8,217141910
2023,6,217141906
2023,8,217141906
2023,1,217142029
2023,6,219478235
2023,6,219478533
2023,8,219478533
2023,8,219478534
2023,1,219478581
2023,8,219478627
2023,5,221991714
2023,6,219478428
2023,2,219478361
2023,6,219478580
2023,6,219478677
2023,8,219478740
2023,6,219478788
2023,6,219478500
2023,8,219478500
2023,6,199231643
2023,6,199231644
2023,6,199230727
2023,8,199230727
2023,6,199230728
2023,8,199230728
2023,1,199230773
2023,6,199230773
2023,8,199230773
2023,1,199230774
2023,6,199230774
2023,8,199230774
2023,1,199230775
2023,6,199230775
2023,8,199230775
2023,6,199230815
2023,8,199230815
2023,6,199230816
2023,8,199230816
2023,5,217162661
2023,6,199230885
2023,6,222048649
2023,9,215811240
2023,9,215811388
2023,2,215811439
2023,6,215811483
2023,9,215811518
2023,9,215811582
2023,9,219524454
2023,6,219524458
2023,6,219524459
2023,9,215811214
2023,9,215811342
2023,9,222048695
2023,9,215811305
2023,9,215811306
2023,9,219524342
2023,9,215811557
2023,9,219524384
2023,9,215811458
2023,9,222048527
2023,7,222048528
2023,9,215811421
2023,8,215811488
2023,9,215811453
2023,9,215811296
2023,9,215811243
2023,9,215811267
2023,9,215811298
2023,8,219524340
2023,9,219524402
2023,9,215811408
2023,9,215811435
2023,9,215811456
2023,6,215811258
2023,9,222048726
2023,9,215811360
2023,7,199230885
2023,6,199230917
2023,8,199230917
2023,6,199230918
2023,8,199230918
2023,6,199230824
2023,8,199230824
2023,6,199230825
2023,8,199230825
2023,6,199230883
2023,7,199230883
2023,1,199230903
2023,6,199230903
2023,8,199230903
2023,1,199230904
2023,6,199230904
2023,8,199230904
2023,6,199230929
2023,6,209489499
2023,8,209489499
2023,6,209489500
2023,8,209489500
2023,6,199230909
2023,5,199231002
2023,6,199231034
2023,8,199231034
2023,6,199230991
2023,6,199231090
2023,8,199231090
2023,3,199231102
2023,6,199231102
2023,8,199231102
2023,6,199231127
2023,6,199231108
2023,6,199231197
2023,6,199231198
2023,6,203139845
2023,6,199231272
2023,8,199231272
2023,2,201132801
2023,6,201132801
2023,6,199231270
2023,8,199231270
2023,6,199231271
2023,3,213229214
2023,6,213229214
2023,7,213229214
2023,3,213229215
2023,6,213229215
2023,8,213229215
2023,3,209489602
2023,3,209489603
2023,6,209489603
2023,8,209489603
2023,6,199231427
2023,8,199231427
2023,6,203140311
2023,7,203140311
2023,6,203140312
2023,7,203140312
2023,6,199231550
2023,8,199231550
2023,6,199231551
2023,8,199231551
2023,6,199231314
2023,6,199231488
2023,6,203140005
2023,8,203140005
2023,6,203140006
2023,6,199231516
2023,6,199231531
2023,6,199231706
2023,6,199231785
2023,8,199231785
2023,6,199231542
2023,7,199231542
2023,6,199231543
2023,7,199231543
2023,6,209489644
2023,8,209489644
2023,6,209489645
2023,8,209489645
2023,6,215754221
2023,6,199231848
2023,6,199231849
2023,6,199231505
2023,7,199231505
2023,8,199231505
2023,2,199231560
2023,6,203140142
2023,6,204639825
2023,7,204639825
2023,6,204639826
2023,7,204639826
2023,6,203140160
2023,6,203140097
2023,6,201132747
2023,6,201132748
2023,6,222008384
2023,7,222008384
2023,6,201132767
2023,6,203140058
2023,7,203140058
2023,6,203140059
2023,7,203140059
2023,8,201132806
2023,3,201132850
2023,6,201132850
2023,6,203140321
2023,8,203140321
2023,6,201132858
2023,6,201132866
2023,7,201132866
2023,3,201133057
2023,6,201133057
2023,7,201133057
2023,1,201133088
2023,6,201133088
2023,6,219491918
2023,3,201132968
2023,6,201132968
2023,7,201132968
2023,6,201132955
2023,6,201133038
2023,8,201133038
2023,6,201133749
2023,6,203140150
2023,6,204640008
2023,6,204640009
2023,6,201133163
2023,7,201133163
2023,8,201133163
2023,6,201133168
2023,6,201133481
2023,6,203140663
2023,6,201133219
2023,7,201133219
2023,8,201133219
2023,6,201133234
2023,6,201133244
2023,6,206148883
2023,6,201133246
2023,7,201133246
2023,8,201133246
2023,6,201133247
2023,7,201133247
2023,6,201133259
2023,6,217162624
2023,6,217162625
2023,2,201133326
2023,6,201133326
2023,6,201133388
2023,6,201133389
2023,6,201133390
2023,6,201133476
2023,7,201133476
2023,6,201133347
2023,8,201133347
2023,6,201133363
2023,6,201133364
2023,6,207248581
2023,8,207248581
2023,6,207248582
2023,6,223589202
2023,6,203140346
2023,3,209489583
2023,6,209489583
2023,8,209489583
2023,6,203140409
2023,6,203140329
2023,6,203140330
2023,6,213229444
2023,6,213229445
2023,12,203140486
2023,6,203140491
2023,6,204639850
2023,8,204639850
2023,1,203140510
2023,7,203140510
2023,3,203140578
2023,6,203140578
2023,8,203140578
2023,6,203140628
2023,6,204639860
2023,8,204639860
2023,6,204639861
2023,8,204639861
2023,6,222008238
2023,2,211209131
2023,3,203140773
2023,6,203140773
2023,3,222008300
2023,6,203140860
2023,1,204640269
2023,6,204640269
2023,8,204640269
2023,1,204640270
2023,6,204640270
2023,8,204640270
2023,6,209489710
2023,6,209489711
2023,6,209489712
2023,6,203140857
2023,6,203140897
2023,8,203140897
2023,6,203140981
2023,6,206149408
2023,6,203141012
2023,6,203141038
2023,6,204639995
2023,3,203141110
2023,6,203141110
2023,8,203141110
2023,3,203141111
2023,6,203141111
2023,8,203141111
2023,6,207248630
2023,8,207248630
2023,6,207248631
2023,6,209489766
2023,8,209489766
2023,6,209489767
2023,8,209489767
2023,6,206148942
2023,6,204640028
2023,6,203141135
2023,7,203141135
2023,8,203141135
2023,6,203141136
2023,7,203141136
2023,3,203141187
2023,6,203141187
2023,8,203141187
2023,3,203141188
2023,6,203141188
2023,8,203141188
2023,6,207248727
2023,7,207248727
2023,8,207248727
2023,1,207248731
2023,6,207248731
2023,8,207248731
2023,7,209489623
2023,3,209489624
2023,6,209489624
2023,6,209489625
2023,6,206149132
2023,6,204640027
2023,6,209489668
2023,7,209489668
2023,8,209489668
2023,6,209489669
2023,6,209489670
2023,6,204640058
2023,6,203141255
2023,6,203141256
2023,8,203141302
2023,6,204640085
2023,8,204640085
2023,8,209489708
2023,6,203141330
2023,6,203141331
2023,6,204640894
2023,6,204640895
2023,3,204640911
2023,6,204640911
2023,6,204640912
2023,3,207248551
2023,6,207248551
2023,6,204640181
2023,3,204640220
2023,6,204640680
2023,3,204640123
2023,6,204640123
2023,6,204640124
2023,6,204640125
2023,7,204640125
2023,12,204640188
2023,6,209490047
2023,6,204640248
2023,6,204640255
2023,6,204640268
2023,6,204640313
2023,6,204640292
2023,6,204640295
2023,8,204640295
2023,6,204640311
2023,6,204640343
2023,6,204640371
2023,8,204640371
2023,6,204640405
2023,8,204640405
2023,6,204640406
2023,8,204640406
2023,6,217162650
2023,6,204640436
2023,6,204640437
2023,2,204640475
2023,3,204640508
2023,6,204640508
2023,8,204640508
2023,6,204640684
2023,8,204640684
2023,6,204640685
2023,6,204640416
2023,8,204640399
2023,6,204640467
2023,8,204640467
2023,6,204640468
2023,6,206149145
2023,3,206149161
2023,6,206149161
2023,6,204640581
2023,6,204641090
2023,8,204641090
2023,3,204640526
2023,6,217162666
2023,8,217162666
2023,6,217162667
2023,8,217162667
2023,6,204640662
2023,8,206149120
2023,3,204640704
2023,8,204640704
2023,6,204640741
2023,6,204640742
2023,6,211209274
2023,3,209489488
2023,6,209489488
2023,8,209489488
2023,3,209489489
2023,6,209489489
2023,8,209489489
2023,3,209489490
2023,6,209489490
2023,8,209489490
2023,6,204640867
2023,8,204640788
2023,6,213229288
2023,6,213229289
2023,6,215754394
2023,8,215754394
2023,6,215754395
2023,8,215754395
2023,6,204640985
2023,6,204641022
2023,8,204641022
2023,6,204641023
2023,8,204641023
2023,6,206149260
2023,6,206149267
2023,6,213229537
2023,6,204641002
2023,6,213229430
2023,6,213229431
2023,6,206149454
2023,8,206149454
2023,6,206149478
2023,8,206149443
2023,3,211209156
2023,6,211209156
2023,6,211209157
2023,6,211209158
2023,3,206149684
2023,6,206149684
2023,6,206149502
2023,8,206149502
2023,6,206149503
2023,8,206149503
2023,6,209489567
2023,6,209489568
2023,6,211209365
2023,7,211209365
2023,6,207248589
2023,6,206149532
2023,6,209489803
2023,13,209489744
2023,2,206149801
2023,3,206149801
2023,6,206149801
2023,6,206149802
2023,6,206149804
2023,6,206149769
2023,6,207248707
2023,6,207248676
2023,6,206149784
2023,6,206150035
2023,6,209489581
2023,3,206149950
2023,6,206149995
2023,2,217162599
2023,6,206150062
2023,6,211209279
2023,6,211209280
2023,6,213229605
2023,8,213229605
2023,6,213229606
2023,6,206150188
2023,8,206150188
2023,6,207249247
2023,6,206150196
2023,6,206150197
2023,2,206150228
2023,6,219492022
2023,6,206150384
2023,6,206150386
2023,6,215754584
2023,6,215754585
2023,6,207248921
2023,6,207248841
2023,9,215811473
2023,6,219524301
2023,9,215811475
2023,9,215811744
2023,6,222048536
2023,6,219524375
2023,6,223623463
2023,10,215811687
2023,6,215811688
2023,9,215811503
2023,9,215811542
2023,9,215811578
2023,9,215811648
2023,9,215811844
2023,9,215811400
2023,5,215811470
2023,9,219524502
2023,9,219524503
2023,9,215811623
2023,9,215811637
2023,6,215811486
2023,6,215811558
2023,9,215811866
2023,5,215811896
2023,9,219524524
2023,9,219524580
2023,9,215811446
2023,9,219524346
2023,9,222048611
2023,9,222048653
2023,9,215811678
2023,9,215811692
2023,6,215811694
2023,9,219524431
2023,9,219524493
2023,9,215811752
2023,9,215811777
2023,9,215811804
2023,9,215811512
2023,9,215811573
2023,9,215811617
2023,9,215811649
2023,6,223623450
2023,9,215811704
2023,9,215811481
2023,9,215812143
2023,5,215811631
2023,6,215811910
2023,9,215811599
2023,9,222048606
2023,6,215811632
2023,9,215811654
2023,5,223623482
2023,9,215811843
2023,9,215811903
2023,9,215811653
2023,9,215811635
2023,9,215811636
2023,9,219524333
2023,9,215811697
2023,8,207248841
2023,6,209489657
2023,8,209489657
2023,6,207248875
2023,8,207248875
2023,6,207248876
2023,8,207248876
2023,6,207249018
2023,6,207249019
2023,6,207248907
2023,6,207248908
2023,6,207248978
2023,3,207249322
2023,6,207249322
2023,6,207249180
2023,8,207249180
2023,6,207249181
2023,8,207249181
2023,6,213229344
2023,6,211209142
2023,1,211209198
2023,6,211209290
2023,8,211209290
2023,6,211209291
2023,8,211209291
2023,6,213229380
2023,6,207249377
2023,8,207249377
2023,6,207249378
2023,6,211209317
2023,6,211209396
2023,7,211209396
2023,6,211209397
2023,7,211209397
2023,6,207249483
2023,3,209489684
2023,6,209489684
2023,6,209489685
2023,6,209489726
2023,6,209489727
2023,6,209489847
2023,8,209489847
2023,6,209489848
2023,3,209489736
2023,6,209489736
2023,6,209489737
2023,6,207249549
2023,6,207249550
2023,6,207249954
2023,8,213229363
2023,6,207249670
2023,7,207249670
2023,6,207249716
2023,6,211209314
2023,6,211209315
2023,6,213229462
2023,6,213229463
2023,6,207249816
2023,6,207249654
2023,3,207249762
2023,6,211209362
2023,6,211209363
2023,6,207249734
2023,6,207249800
2023,6,213229624
2023,7,213229624
2023,8,213229624
2023,6,213229625
2023,8,213229625
2023,6,207249743
2023,6,207249744
2023,6,209489758
2023,6,209489759
2023,12,211209167
2023,6,213229875
2023,6,213229876
2023,6,217162682
2023,6,211209504
2023,8,211209504
2023,6,211209505
2023,8,211209505
2023,6,213230054
2023,6,209489931
2023,6,209489932
2023,6,209489940
2023,7,209489940
2023,8,209489940
2023,6,213230124
2023,6,213230125
2023,6,213229894
2023,6,213229895
2023,6,209490023
2023,6,209490025
2023,3,209490001
2023,2,219491991
2023,3,219491991
2023,6,209490410
2023,6,209490411
2023,6,209490249
2023,6,209490250
2023,6,213229568
2023,6,213229613
2023,7,213229613
2023,6,213229614
2023,7,213229614
2023,6,209490573
2023,7,209490573
2023,6,209490480
2023,6,209490925
2023,6,209490926
2023,6,209490705
2023,6,209490706
2023,6,213229681
2023,6,213229682
2023,6,209490495
2023,4,209490544
2023,1,209490744
2023,6,209490744
2023,6,213229512
2023,6,213229513
2023,6,213229514
2023,3,209490861
2023,4,209490861
2023,5,211209500
2023,8,213229626
2023,6,213229627
2023,6,209491044
2023,6,209491033
2023,8,209491033
2023,6,209491069
2023,8,209491069
2023,6,209491070
2023,8,209491070
2023,6,217162709
2023,6,211209527
2023,3,215754422
2023,6,215754422
2023,6,215754423
2023,6,223589021
2023,6,223589022
2023,6,209491385
2023,4,215754461
2023,1,223589068
2023,6,223589068
2023,8,223589068
2023,1,223589069
2023,6,223589069
2023,8,223589069
2023,6,215754402
2023,6,219491815
2023,7,219491815
2023,8,219491815
2023,6,219491817
2023,7,219491817
2023,8,219491817
2023,6,213229872
2023,8,213229872
2023,5,211209934
2023,6,211209905
2023,8,211209905
2023,6,215754451
2023,2,211209898
2023,3,211209898
2023,6,211209898
2023,6,211209899
2023,6,211209942
2023,6,211209976
2023,8,211209976
2023,6,211209977
2023,8,211209977
2023,6,211209910
2023,6,211209911
2023,6,211209954
2023,6,211210021
2023,6,211210022
2023,6,211209671
2023,6,211209864
2023,8,211209864
2023,6,211210053
2023,6,211210167
2023,6,213229807
2023,6,217162776
2023,8,217162776
2023,6,211210141
2023,8,211210141
2023,6,211210142
2023,8,211210142
2023,3,219492045
2023,6,219492045
2023,6,219492046
2023,6,219492047
2023,12,219492049
2023,2,211210313
2023,6,211210313
2023,6,215754501
2023,8,215754501
2023,6,215754502
2023,1,211210325
2023,6,211210325
2023,8,211210325
2023,6,215754611
2023,6,215754612
2023,6,215754427
2023,8,217163141
2023,6,215754457
2023,6,215754458
2023,6,215754459
2023,6,211210422
2023,6,211210423
2023,6,211210424
2023,6,211210440
2023,6,213230018
2023,6,211210489
2023,6,219491829
2023,6,219491830
2023,7,219491830
2023,6,213229846
2023,6,213229847
2023,6,213229792
2023,6,219492091
2023,8,219492091
2023,6,213230059
2023,6,213230060
2023,6,213230145
2023,14,213229901
2023,6,213229957
2023,3,213230320
2023,6,213230355
2023,6,213230356
2023,6,213230094
2023,6,217162770
2023,6,213230262
2023,8,213230262
2023,2,213230245
2023,6,213230245
2023,7,213230245
2023,6,213230182
2023,6,213230092
2023,8,213230092
2023,6,213230153
2023,3,213230210
2023,6,213230210
2023,6,217162826
2023,1,213230330
2023,6,213230330
2023,6,213230675
2023,2,217162843
2023,8,217162843
2023,1,213230419
2023,4,213230740
2023,6,213230740
2023,2,213230279
2023,3,213230279
2023,6,213230280
2023,6,213230501
2023,6,213230347
2023,6,213230348
2023,8,213230348
2023,6,213230349
2023,6,217162775
2023,6,213230656
2023,6,213230592
2023,6,213230709
2023,6,213230710
2023,6,217162781
2023,6,217162783
2023,6,213230686
2023,6,213230706
2023,6,219491963
2023,6,215754780
2023,6,217162848
2023,6,217162849
2023,2,222008517
2023,6,213230684
2023,6,222008245
2023,6,215755096
2023,6,217162907
2023,7,217162907
2023,8,217162907
2023,3,217162909
2023,6,217162909
2023,7,217162909
