data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2023,52265357,,51
2023,51201993,,51
2023,51514693,,51
2023,51514697,,51
2023,51514698,,51
2023,51861844,,51
2023,53127086,,51
2023,51861834,,51
2023,53575997,,51
2023,52559438,,51
2023,51861851,,1
2023,52265596,,51
2023,52265597,,51
2023,52265353,,4
2023,53127135,,51
2023,52265373,,51
2023,53127098,,51
2023,52559456,,4
2023,52559477,,51
2023,52559421,,51
2023,52559424,,51
2023,52559518,,51
2023,53127094,,51
2023,53127128,,51
2023,53127138,,51
2023,53127157,,51
2023,52559444,,9
2023,52559445,,51
2023,53127068,,51
2023,52559609,,51
2023,57261619,,51
2023,52559461,,51
2023,53575999,,51
2023,53127110,,51
2023,53127134,,51
2023,53127074,,51
2023,53127075,,51
2023,53127096,,51
2023,53575976,,51
2023,53127126,,51
2023,53127141,,51
2023,57261622,,51
2023,53576055,,51
2023,53576056,,51
2023,57448214,,51
2023,57448215,,51
2023,54096155,,51
2023,53575961,,51
2023,53575971,,51
2023,53575972,,51
2023,54095986,,51
2023,56825739,,1
2023,56825741,,51
2023,53575981,,51
2023,57448226,,51
2023,53575944,,51
2023,53575954,,51
2023,54095977,,51
2023,54095991,,51
2023,54095999,,51
2023,54096078,,51
2023,54096079,,51
2023,54095970,,51
2023,54095971,,51
2023,54095972,,51
2023,54095973,,51
2023,54095974,,51
2023,56825762,,51
2023,54096013,,51
2023,57448263,,51
2023,57261595,,53
2023,55060350,,51
2023,55060357,,51
2023,56825745,,51
2023,55060361,,51
2023,56825825,,51
2023,55060658,,51
2023,57261633,,51
2023,56825798,,51
2023,55060392,,51
2023,55529144,,51
2023,57261660,,51
2023,55529040,,51
2023,55529134,,51
2023,56825784,,51
2023,57261635,,51
2023,55529108,,51
2023,55529109,,3
2023,56825842,,51
2023,57261687,,51
2023,57261607,,51
2023,56162246,,51
2023,56162280,,51
2023,56825780,,51
2023,56825799,,51
2023,56162231,,51
2023,56825812,,51
2023,56162286,,51
2023,56825803,,53
2023,56825819,,51
2023,56825822,,51
2023,52265576,,51
2023,52265579,,51
2023,53127192,,51
2023,53127099,,51
2023,57261692,,51
2023,57261697,,51
2023,57261713,,51
2023,55060391,,51
2023,57261735,,51
2023,57261673,,51
2023,57261674,,51
2023,55055360,,51
2023,56157401,,51
2023,56820351,,51
2023,51518912,,51
2023,50530559,,51
2023,50530558,,51
2023,50530565,,51
2023,50530573,,51
2023,50988778,,51
2023,50530576,,51
2023,50530584,,51
2023,51518829,,51
2023,50530591,,51
2023,50988889,,51
2023,50530599,,51
2023,52268777,,51
2023,52268779,,51
2023,50530569,,51
2023,50530574,,51
2023,50530575,,51
2023,50530579,,51
2023,51865310,,51
2023,50530595,,51
2023,50530600,,51
2023,50530572,,51
2023,51518840,,51
2023,50530585,,51
2023,50530586,,51
2023,55055135,,51
2023,51865360,,51
2023,50988911,,51
2023,51518827,,51
2023,51518828,,51
2023,51518853,,51
2023,50530583,,3
2023,50530594,,51
2023,50988880,,51
2023,50530601,,51
2023,50988805,,51
2023,50988780,,51
2023,52268717,,51
2023,50988798,,51
2023,50988781,,51
2023,50988786,,51
2023,50988794,,51
2023,50988800,,51
2023,50988809,,51
2023,50988825,,51
2023,50988795,,51
2023,52562491,,51
2023,52562492,,51
2023,51518856,,51
2023,50988851,,51
2023,52268719,,51
2023,52268721,,51
2023,50988858,,51
2023,50988813,,51
2023,51865338,,51
2023,50988810,,51
2023,52268726,,51
2023,57256774,,51
2023,50988846,,51
2023,50988857,,51
2023,50988838,,51
2023,50988874,,51
2023,52268730,,51
2023,51518837,,51
2023,52268795,,51
2023,51865425,,51
2023,51518844,,51
2023,51518852,,51
2023,51518850,,51
2023,51865435,,51
2023,51518866,,51
2023,52268793,,51
2023,51865477,,51
2023,51865521,,51
2023,51518877,,51
2023,51518878,,51
2023,51518884,,51
2023,51518874,,51
2023,52562386,,51
2023,51865387,,51
2023,51865389,,51
2023,51518857,,51
2023,51518862,,51
2023,51518894,,51
2023,51518865,,51
2023,51865515,,51
2023,51518875,,51
2023,51518879,,51
2023,51518890,,51
2023,51518903,,51
2023,51518905,,51
2023,51518914,,51
2023,51518870,,51
2023,52268729,,51
2023,51518921,,51
2023,51518922,,51
2023,51865404,,51
2023,51865418,,51
2023,52562488,,51
2023,51865391,,51
2023,51865414,,51
2023,51865421,,51
2023,51865426,,51
2023,51865433,,1
2023,52268727,,51
2023,52562498,,51
2023,51865419,,51
2023,51865428,,51
2023,51865432,,51
2023,51865439,,51
2023,52268762,,51
2023,51865452,,51
2023,51865434,,51
2023,53122025,,3
2023,51865460,,51
2023,53121916,,51
2023,51865466,,51
2023,51865471,,51
2023,51865447,,51
2023,51865451,,51
2023,53571203,,51
2023,51865503,,51
2023,52268733,,51
2023,51865507,,51
2023,52268737,,51
2023,52268738,,51
2023,52268739,,51
2023,52268741,,51
2023,53121975,,51
2023,52562415,,51
2023,53121969,,51
2023,53571220,,51
2023,53571221,,51
2023,52562433,,51
2023,53571262,,51
2023,53571263,,51
2023,52268789,,51
2023,53571285,,51
2023,52562459,,51
2023,52268749,,51
2023,55532568,,51
2023,52268763,,51
2023,52268764,,51
2023,52268770,,51
2023,52562422,,51
2023,52562423,,51
2023,53122057,,51
2023,52268807,,51
2023,55055128,,51
2023,53571210,,51
2023,53571248,,51
2023,52268851,,51
2023,52562483,,51
2023,52562484,,51
2023,52268787,,51
2023,52268794,,51
2023,52268803,,51
2023,52268808,,51
2023,52562472,,51
2023,52268781,,51
2023,52562490,,51
2023,52562442,,51
2023,54099859,,51
2023,52562509,,51
2023,53571278,,51
2023,53571279,,51
2023,53571280,,51
2023,53571336,,51
2023,52562497,,51
2023,52562542,,51
2023,52562540,,51
2023,53571305,,51
2023,53571306,,51
2023,52562485,,51
2023,57256781,,51
2023,56820064,,51
2023,56820065,,51
2023,56820066,,51
2023,52562530,,51
2023,52562502,,51
2023,52562503,,51
2023,56157310,,51
2023,54099811,,51
2023,52562564,,51
2023,53122082,,51
2023,52562544,,51
2023,52562552,,51
2023,52562567,,51
2023,55055208,,51
2023,53122006,,51
2023,52562568,,51
2023,53571246,,51
2023,52562559,,51
2023,55055177,,51
2023,55055131,,51
2023,52562571,,51
2023,52562582,,51
2023,53122028,,51
2023,52562570,,51
2023,52562581,,51
2023,52562580,,9
2023,53121992,,51
2023,53122018,,51
2023,53571281,,51
2023,53122045,,51
2023,55055133,,51
2023,53122039,,51
2023,53122040,,51
2023,53122073,,51
2023,53122075,,51
2023,54099763,,51
2023,54099815,,51
2023,53122123,,3
2023,56157360,,51
2023,53122097,,51
2023,53122101,,51
2023,53122140,,51
2023,53571326,,51
2023,53122139,,51
2023,53122056,,51
2023,53122128,,51
2023,53571261,,51
2023,53122174,,51
2023,54099748,,51
2023,53122168,,51
2023,53122096,,51
2023,53122099,,51
2023,53122100,,51
2023,53122113,,51
2023,53122115,,51
2023,53122116,,51
2023,53122117,,51
2023,53122135,,3
2023,53122195,,51
2023,53571320,,51
2023,53122183,,51
2023,53122228,,51
2023,53122180,,51
2023,53122192,,51
2023,53571289,,51
2023,53571307,,51
2023,53571308,,51
2023,53571318,,51
2023,53571335,,51
2023,53571265,,51
2023,56820074,,51
2023,53122217,,51
2023,53122218,,51
2023,53571348,,51
2023,54099873,,51
2023,53571369,,51
2023,53571370,,51
2023,54099897,,51
2023,54099971,,51
2023,53571332,,51
2023,53571333,,51
2023,53571352,,51
2023,55055210,,51
2023,53571432,,51
2023,53571433,,51
2023,53571434,,51
2023,53571435,,51
2023,53571436,,51
2023,53571437,,51
2023,53571438,,51
2023,53571439,,51
2023,53571444,,51
2023,53571445,,51
2023,53571340,,51
2023,53571400,,51
2023,53571401,,51
2023,53571408,,51
2023,53571362,,51
2023,53571363,,51
2023,53571341,,51
2023,53571347,,51
2023,56820102,,51
2023,53571378,,51
2023,53571379,,51
2023,53571380,,51
2023,53571389,,51
2023,54100018,,51
2023,54100019,,51
2023,54100020,,51
2023,53571410,,51
2023,54100026,,51
2023,54100027,,51
2023,54100028,,51
2023,54099755,,51
2023,54099756,,51
2023,54099757,,51
2023,54099776,,51
2023,54099777,,51
2023,54099806,,51
2023,54099927,,51
2023,54099928,,51
2023,54099929,,51
2023,54099930,,51
2023,57256812,,51
2023,53571360,,51
2023,53571600,,51
2023,53571384,,51
2023,53571392,,51
2023,53571423,,51
2023,55532586,,51
2023,55532603,,51
2023,53571466,,51
2023,55532623,,51
2023,53571415,,51
2023,53571422,,51
2023,53571441,,51
2023,55055248,,51
2023,53571388,,51
2023,54099857,,51
2023,54099858,,51
2023,53571427,,51
2023,53571448,,51
2023,53571424,,51
2023,54099865,,51
2023,53571450,,51
2023,54099940,,51
2023,54099943,,51
2023,54099820,,3
2023,54099786,,51
2023,55055236,,51
2023,54099810,,51
2023,55055245,,51
2023,54099835,,51
2023,54099793,,51
2023,55055254,,51
2023,55055174,,51
2023,55055175,,51
2023,54099833,,51
2023,55055183,,51
2023,54099792,,51
2023,55055241,,51
2023,56157320,,51
2023,55055235,,51
2023,54099822,,51
2023,55532607,,51
2023,54099875,,51
2023,55055171,,51
2023,55055220,,51
2023,54099809,,51
2023,55055243,,51
2023,54099864,,51
2023,55532557,,51
2023,55532571,,51
2023,55532572,,51
2023,54100216,,51
2023,54100229,,51
2023,56157339,,51
2023,54099922,,51
2023,55055247,,51
2023,54099926,,51
2023,54099813,,51
2023,56820059,,51
2023,55055170,,51
2023,56157368,,51
2023,55055168,,51
2023,55055186,,51
2023,55055195,,51
2023,55055211,,51
2023,55055227,,51
2023,55055172,,51
2023,55055212,,51
2023,55055240,,51
2023,56157342,,51
2023,55055225,,51
2023,55055238,,51
2023,55055209,,51
2023,55055216,,51
2023,56157348,,51
2023,55055256,,51
2023,56157344,,51
2023,56820070,,51
2023,55055230,,51
2023,55055322,,51
2023,56157361,,51
2023,55055263,,51
2023,57256827,,51
2023,56820072,,51
2023,56820086,,51
2023,55055264,,51
2023,55055294,,51
2023,55055299,,51
2023,55055261,,51
2023,56820094,,51
2023,55055275,,51
2023,55055279,,51
2023,55532631,,51
2023,55055308,,51
2023,55055309,,51
2023,55055312,,51
2023,55055325,,51
2023,55055268,,51
2023,55055276,,51
2023,55055303,,51
2023,55532567,,51
2023,55532583,,51
2023,55055367,,51
2023,56820084,,51
2023,56820085,,51
2023,55532608,,51
2023,55532613,,51
2023,55532614,,51
2023,55532633,,51
2023,55532640,,51
2023,55532649,,51
2023,55532657,,51
2023,56820105,,51
2023,55532602,,51
2023,55532611,,51
2023,56157375,,51
2023,56157387,,51
2023,56820132,,51
2023,56820130,,51
2023,55532656,,51
2023,55532683,,51
2023,55532642,,51
2023,55532679,,51
2023,55532630,,51
2023,56157437,,51
2023,55532661,,51
2023,55532662,,51
2023,55532639,,51
2023,56157405,,51
2023,55532655,,51
2023,55532660,,51
2023,56820107,,51
2023,55532687,,51
2023,55532692,,51
2023,55532678,,51
2023,56157372,,51
2023,55532706,,51
2023,56820149,,51
2023,55532654,,51
2023,55532665,,51
2023,56820092,,51
2023,56820137,,51
2023,56157389,,51
2023,56157394,,51
2023,56157353,,51
2023,56157365,,51
2023,57256841,,51
2023,56157392,,51
2023,56157398,,51
2023,56157427,,51
2023,56157385,,51
2023,56820192,,51
2023,56157391,,51
2023,57256761,,51
2023,56157421,,51
2023,56157404,,51
2023,56157444,,51
2023,56157463,,51
2023,56157402,,51
2023,56157413,,51
2023,56157418,,51
2023,56157426,,51
2023,56157435,,51
2023,56157448,,51
2023,56157459,,51
2023,56157467,,51
2023,56157476,,51
2023,56157488,,51
2023,56157497,,51
2023,56157411,,51
2023,56157428,,51
2023,56157522,,51
2023,56157419,,51
2023,56157432,,51
2023,56157455,,51
2023,56157472,,51
2023,56157440,,51
2023,56157441,,51
2023,56157477,,51
2023,56157499,,51
2023,56157480,,51
2023,56820218,,51
2023,56157526,,51
2023,50987610,,51
2023,50529309,,51
2023,50529313,,51
2023,50529317,,51
2023,50987619,,51
2023,51864229,,51
2023,50987631,,51
2023,50987648,,51
2023,50987651,,51
2023,50987658,,51
2023,50987659,,51
2023,51516966,,51
2023,51516968,,51
2023,51864171,,51
2023,51516959,,51
2023,51516972,,51
2023,51516965,,51
2023,51864192,,51
2023,53570631,,51
2023,51864241,,51
2023,52267717,,1
2023,52267723,,51
2023,52267728,,51
2023,52267736,,51
2023,52267758,,51
2023,53570642,,51
2023,52267745,,51
2023,52561454,,51
2023,52561419,,51
2023,52561441,,51
2023,52561400,,51
2023,52561409,,1
2023,52561413,,51
2023,52561421,,51
2023,52561457,,51
2023,53121176,,51
2023,53121165,,51
2023,53121150,,51
2023,53121164,,51
2023,53570587,,51
2023,53570588,,51
2023,53570614,,51
2023,53570640,,51
2023,53570655,,51
2023,54098691,,52
2023,54098702,,51
2023,54098709,,51
2023,54098723,,51
2023,55054580,,51
2023,54098745,,51
2023,54098711,,51
2023,54098713,,51
2023,54098714,,51
2023,54098724,,51
2023,54098725,,51
2023,54098762,,51
2023,54098740,,51
2023,55054597,,51
2023,55054572,,51
2023,55054593,,51
2023,55530816,,51
2023,55054595,,51
2023,55054613,,51
2023,57448206,,51
2023,55054617,,52
2023,55054607,,5
2023,55530859,,3
2023,55530807,,51
2023,55530865,,51
2023,56819201,,51
2023,55530897,,51
2023,55530824,,51
2023,55530893,,51
2023,55530912,,51
2023,55530849,,51
2023,55530917,,51
2023,56156563,,51
2023,56156609,,3
2023,56156531,,51
2023,56156547,,51
2023,56156619,,1
2023,56156613,,51
2023,56156570,,51
2023,56156593,,51
2023,56156579,,51
2023,56156589,,51
2023,50536301,,52
2023,50536300,,51
2023,51528506,,51
2023,50536310,,51
2023,50536311,,51
2023,50536317,,51
2023,50536305,,51
2023,50536485,,51
2023,50536486,,51
2023,50536489,,51
2023,50536316,,51
2023,50536322,,51
2023,53125509,,51
2023,50536448,,51
2023,55537225,,51
2023,50536348,,51
2023,50536361,,51
2023,50536365,,51
2023,50536368,,1
2023,50536379,,51
2023,50536380,,51
2023,53125527,,51
2023,50995259,,51
2023,50536383,,51
2023,50536394,,51
2023,50536399,,51
2023,50536416,,51
2023,50536426,,9
2023,50536397,,51
2023,50536415,,1
2023,50536422,,51
2023,50536442,,51
2023,51528584,,51
2023,51528585,,51
2023,50536433,,51
2023,51528505,,51
2023,50536435,,51
2023,54111385,,51
2023,53125556,,51
2023,50536469,,51
2023,50536483,,51
2023,50536451,,51
2023,51528607,,51
2023,51528613,,51
2023,50536444,,51
2023,50536446,,51
2023,50536458,,3
2023,50536499,,51
2023,50995312,,51
2023,50536452,,51
2023,50536496,,3
2023,50536503,,51
2023,50536504,,51
2023,50536505,,51
2023,50536506,,51
2023,51872290,,51
2023,51528545,,51
2023,50536480,,51
2023,55058106,,51
2023,52568909,,51
2023,50995327,,51
2023,50995328,,51
2023,52277162,,51
2023,50536477,,51
2023,50536484,,51
2023,51872286,,51
2023,50536490,,51
2023,54111404,,51
2023,50995291,,51
2023,50995277,,51
2023,51872307,,51
2023,51528571,,51
2023,50995280,,51
2023,50995283,,51
2023,56824074,,51
2023,50995298,,51
2023,50995303,,51
2023,50995306,,51
2023,51528553,,51
2023,50995318,,51
2023,51872299,,51
2023,51872304,,51
2023,51528609,,51
2023,50995320,,3
2023,50995326,,51
2023,50995331,,51
2023,50995376,,51
2023,52277168,,51
2023,52277169,,51
2023,51528564,,51
2023,56160642,,51
2023,50995348,,51
2023,50995362,,51
2023,50995363,,51
2023,50995369,,51
2023,50995373,,51
2023,50995374,,51
2023,50995378,,51
2023,50995360,,51
2023,50995368,,51
2023,50995562,,51
2023,51528575,,51
2023,50995379,,51
2023,51872360,,51
2023,56160663,,51
2023,51528673,,51
2023,51528674,,51
2023,50995396,,51
2023,51528676,,51
2023,50995473,,51
2023,51528684,,51
2023,50995397,,51
2023,50995407,,51
2023,52277163,,51
2023,50995414,,51
2023,50995417,,51
2023,50995418,,51
2023,55537215,,51
2023,50995420,,51
2023,52277166,,51
2023,51528669,,51
2023,51528670,,51
2023,50995443,,51
2023,50995452,,51
2023,50995450,,51
2023,50995467,,51
2023,50995478,,51
2023,50995479,,51
2023,50995486,,1
2023,50995439,,51
2023,50995445,,51
2023,50995508,,51
2023,50995442,,51
2023,51528594,,51
2023,52568832,,51
2023,52568787,,51
2023,50995488,,51
2023,50995490,,51
2023,50995481,,51
2023,53125501,,51
2023,53125538,,51
2023,53125540,,51
2023,57259870,,51
2023,50995499,,51
2023,50995491,,52
2023,51872489,,51
2023,51872490,,51
2023,56824025,,51
2023,51872305,,51
2023,54111443,,51
2023,51528623,,51
2023,51528611,,51
2023,51528646,,51
2023,54111461,,51
2023,51528643,,51
2023,51528630,,51
2023,51528642,,51
2023,51872313,,51
2023,51528635,,51
2023,50995492,,51
2023,50995497,,51
2023,51528647,,51
2023,51528648,,51
2023,51528662,,51
2023,51528671,,51
2023,51528679,,51
2023,51528690,,51
2023,51872317,,51
2023,51528677,,51
2023,56824039,,51
2023,51872318,,51
2023,51528864,,51
2023,53574302,,51
2023,51872330,,51
2023,51528693,,51
2023,51872337,,51
2023,51528700,,51
2023,51528773,,51
2023,55058158,,51
2023,51872344,,51
2023,52277170,,51
2023,51528694,,51
2023,51872385,,51
2023,51872386,,51
2023,56824051,,51
2023,51528708,,51
2023,51528993,,51
2023,51528994,,51
2023,51528995,,51
2023,51872402,,51
2023,53125595,,52
2023,53125596,,51
2023,51528913,,51
2023,51528715,,51
2023,51528719,,51
2023,51528714,,51
2023,56160624,,51
2023,56160625,,51
2023,51528729,,51
2023,52568822,,51
2023,52568829,,51
2023,51872352,,51
2023,51528764,,51
2023,51528743,,51
2023,51528745,,51
2023,51528748,,51
2023,51528753,,51
2023,51528759,,51
2023,52568836,,51
2023,51528760,,1
2023,51528767,,3
2023,51872358,,51
2023,51528781,,51
2023,51872347,,51
2023,51872351,,51
2023,52568850,,51
2023,51872353,,51
2023,53125617,,51
2023,54111491,,51
2023,52277172,,3
2023,51528771,,51
2023,51872357,,51
2023,52568856,,51
2023,52568858,,51
2023,51872361,,51
2023,53125528,,51
2023,51872364,,51
2023,51872366,,51
2023,51528790,,51
2023,51872370,,51
2023,51872355,,51
2023,52277206,,51
2023,52568789,,51
2023,51528814,,51
2023,51872362,,51
2023,53125575,,3
2023,51528802,,51
2023,51872371,,51
2023,52277180,,51
2023,51872375,,3
2023,52568821,,51
2023,51872372,,51
2023,51872380,,51
2023,51872381,,51
2023,52277184,,51
2023,52277196,,51
2023,51872394,,51
2023,52277182,,51
2023,51872470,,51
2023,51872388,,51
2023,51872390,,51
2023,51872397,,51
2023,53125703,,51
2023,51872393,,51
2023,51872401,,51
2023,51872404,,51
2023,52277203,,51
2023,51872415,,1
2023,52277222,,51
2023,51872412,,51
2023,55058176,,51
2023,51872417,,51
2023,52277219,,51
2023,51872424,,51
2023,51872427,,51
2023,51872483,,51
2023,51872486,,51
2023,52277190,,51
2023,51872425,,51
2023,55537220,,51
2023,51872460,,51
2023,51872461,,51
2023,51872462,,51
2023,51872467,,51
2023,51872426,,51
2023,51872428,,51
2023,51872429,,51
2023,52277193,,51
2023,51872433,,51
2023,52277208,,51
2023,52277209,,3
2023,51872437,,51
2023,52568809,,51
2023,52277223,,51
2023,51872448,,51
2023,51872453,,51
2023,51872535,,51
2023,55537226,,51
2023,51872452,,51
2023,51872456,,51
2023,51872463,,51
2023,52277200,,51
2023,52568817,,51
2023,52277288,,51
2023,51872478,,51
2023,51872481,,51
2023,51872465,,51
2023,51872466,,51
2023,53574349,,51
2023,53125523,,51
2023,52277323,,51
2023,52277215,,51
2023,52277216,,51
2023,51872479,,51
2023,51872491,,51
2023,51872495,,51
2023,51872487,,51
2023,52568819,,51
2023,54111411,,7
2023,52568855,,51
2023,56160647,,51
2023,51872517,,51
2023,51872500,,51
2023,55058149,,51
2023,52277236,,51
2023,51872520,,51
2023,52568865,,51
2023,54111424,,51
2023,51872525,,51
2023,51872515,,51
2023,52568852,,51
2023,53125541,,51
2023,54111438,,51
2023,52277240,,51
2023,52277247,,51
2023,51872526,,51
2023,52277470,,51
2023,52277244,,51
2023,54111498,,52
2023,52277254,,51
2023,52277259,,51
2023,52568825,,51
2023,52277276,,51
2023,51872524,,51
2023,54111458,,51
2023,52277277,,1
2023,52277271,,51
2023,52277272,,51
2023,52277280,,51
2023,52277302,,51
2023,53574309,,51
2023,52277308,,51
2023,54111484,,51
2023,53574335,,51
2023,52277279,,51
2023,53125546,,51
2023,55537199,,51
2023,53574383,,51
2023,53574384,,51
2023,52277275,,51
2023,52568834,,3
2023,52277281,,51
2023,52568843,,51
2023,52277294,,51
2023,54111514,,51
2023,52277321,,51
2023,53125608,,51
2023,54111459,,51
2023,52277317,,51
2023,52277340,,51
2023,53125632,,51
2023,52277327,,51
2023,53125536,,51
2023,52277353,,51
2023,52277377,,51
2023,52568866,,51
2023,52277334,,51
2023,52277347,,51
2023,52277351,,51
2023,52277358,,51
2023,52277362,,51
2023,52568851,,51
2023,52568879,,51
2023,52568891,,51
2023,52568892,,51
2023,52568857,,51
2023,53125552,,51
2023,52277366,,51
2023,52277372,,51
2023,52277376,,51
2023,52277369,,51
2023,54111488,,51
2023,53125562,,51
2023,52568872,,51
2023,52277379,,51
2023,52277380,,51
2023,53125568,,51
2023,52277384,,51
2023,52277371,,3
2023,52568940,,51
2023,52568941,,51
2023,55537207,,51
2023,53125585,,51
2023,53574408,,51
2023,53574409,,51
2023,52568870,,51
2023,52568874,,51
2023,52568886,,51
2023,52568888,,51
2023,52277413,,51
2023,53574351,,51
2023,53574352,,51
2023,54111519,,51
2023,52277421,,51
2023,56160659,,52
2023,56160660,,51
2023,52568905,,51
2023,56824047,,51
2023,52568980,,51
2023,52277409,,51
2023,52568990,,51
2023,52568991,,51
2023,52277410,,51
2023,52568895,,51
2023,52277427,,51
2023,55058175,,51
2023,52277434,,51
2023,56160679,,51
2023,52568907,,1
2023,53125603,,51
2023,52568890,,51
2023,55058197,,51
2023,52568914,,51
2023,52568923,,52
2023,52568929,,51
2023,52568906,,51
2023,52568911,,51
2023,52568915,,51
2023,52568924,,51
2023,52568937,,51
2023,52568938,,51
2023,52568944,,51
2023,52568910,,51
2023,53125590,,51
2023,56160705,,51
2023,52568921,,51
2023,52568922,,51
2023,55537222,,51
2023,52568936,,51
2023,52568948,,51
2023,52568931,,51
2023,52568939,,51
2023,52568943,,51
2023,56824065,,3
2023,52568957,,51
2023,53125545,,51
2023,52568985,,51
2023,52568986,,51
2023,52568992,,51
2023,52568995,,51
2023,55058254,,51
2023,55537230,,51
2023,54111423,,51
2023,52568989,,51
2023,53574305,,51
2023,56160688,,51
2023,52568978,,51
2023,52568987,,51
2023,55058122,,51
2023,53125558,,51
2023,52568981,,51
2023,53125647,,51
2023,55058138,,51
2023,52568975,,51
2023,52568976,,51
2023,53574324,,51
2023,52568994,,51
2023,52568998,,51
2023,57259851,,51
2023,57259852,,51
2023,53574343,,51
2023,53125551,,51
2023,52569009,,51
2023,52569017,,51
2023,53574354,,51
2023,52569022,,51
2023,53125563,,51
2023,53125564,,51
2023,53125573,,51
2023,55537237,,51
2023,52569015,,51
2023,52569042,,51
2023,52569052,,51
2023,52569058,,51
2023,53574374,,51
2023,53125581,,51
2023,53125583,,51
2023,53125584,,51
2023,52569013,,51
2023,53574364,,51
2023,53574390,,51
2023,52569039,,51
2023,52569098,,51
2023,52569099,,51
2023,55058159,,51
2023,52569020,,52
2023,52569023,,51
2023,52569033,,51
2023,53574400,,51
2023,52569036,,3
2023,53125586,,52
2023,52569045,,51
2023,52569070,,51
2023,52569027,,51
2023,52569028,,51
2023,53125649,,51
2023,54111485,,51
2023,52569049,,51
2023,52569050,,51
2023,52569055,,51
2023,53125606,,51
2023,52569074,,51
2023,52569047,,51
2023,52569048,,51
2023,52569056,,51
2023,52569075,,51
2023,52569084,,51
2023,52569144,,51
2023,53125624,,51
2023,54111531,,51
2023,53125659,,51
2023,53125660,,51
2023,54111432,,51
2023,54111433,,51
2023,52569083,,51
2023,52569059,,51
2023,56824080,,51
2023,54111444,,51
2023,52569077,,52
2023,52569086,,51
2023,53574363,,51
2023,52569104,,51
2023,52569112,,51
2023,52569073,,1
2023,55537261,,51
2023,52569085,,51
2023,52569092,,51
2023,52569100,,51
2023,52569106,,51
2023,55058180,,51
2023,52569118,,51
2023,54111526,,51
2023,53125591,,51
2023,53125592,,51
2023,52569114,,51
2023,53574311,,51
2023,52569102,,51
2023,54111591,,51
2023,54111592,,51
2023,53125644,,51
2023,53125646,,51
2023,53125589,,51
2023,53125638,,51
2023,53125652,,51
2023,53125656,,51
2023,53125667,,51
2023,53574334,,51
2023,53574345,,51
2023,53125676,,51
2023,53125658,,51
2023,55537235,,51
2023,53574429,,51
2023,53574430,,51
2023,54111640,,51
2023,53125679,,51
2023,53125687,,51
2023,53125700,,51
2023,53125680,,51
2023,54111599,,51
2023,53125706,,51
2023,53125715,,51
2023,53125730,,51
2023,53125727,,51
2023,53125734,,51
2023,53125707,,51
2023,56160669,,51
2023,55537243,,51
2023,53125749,,51
2023,55058174,,51
2023,53574379,,51
2023,55537249,,51
2023,53125729,,51
2023,53125764,,51
2023,53574405,,51
2023,55537253,,52
2023,53125744,,51
2023,54111509,,1
2023,53125748,,51
2023,54111520,,51
2023,54111521,,51
2023,53574435,,51
2023,53125784,,51
2023,53125809,,51
2023,53574367,,51
2023,53125769,,51
2023,57259859,,51
2023,53574388,,1
2023,57259800,,51
2023,57259801,,51
2023,53125780,,51
2023,53125768,,51
2023,53125790,,53
2023,53574399,,51
2023,53125791,,51
2023,53125816,,51
2023,56824093,,51
2023,53125850,,51
2023,53125866,,51
2023,53125867,,51
2023,53125778,,51
2023,53125858,,51
2023,53574422,,51
2023,53125814,,51
2023,54111568,,51
2023,54111493,,51
2023,55058186,,51
2023,55058129,,51
2023,54111527,,51
2023,53574468,,51
2023,53574373,,51
2023,53125876,,51
2023,53125883,,51
2023,53125904,,51
2023,53125905,,51
2023,53125915,,52
2023,53574368,,51
2023,56824033,,51
2023,53574424,,51
2023,56160661,,51
2023,56160662,,51
2023,53125916,,1
2023,53125927,,51
2023,53125932,,51
2023,53125918,,52
2023,55537242,,52
2023,53125945,,51
2023,53574439,,51
2023,53125962,,51
2023,54111518,,51
2023,55058153,,51
2023,56160675,,51
2023,56160700,,51
2023,57259814,,51
2023,53125983,,51
2023,55537248,,51
2023,53574478,,51
2023,53574498,,51
2023,53574427,,51
2023,55058194,,51
2023,55058218,,51
2023,57259832,,51
2023,55058157,,51
2023,56160610,,51
2023,53574449,,51
2023,54111590,,51
2023,53574499,,51
2023,53574466,,51
2023,53574450,,51
2023,53574540,,51
2023,54111639,,51
2023,55537252,,51
2023,53574474,,51
2023,53574460,,51
2023,53574489,,51
2023,54111499,,51
2023,53574471,,51
2023,54111512,,51
2023,53574517,,51
2023,53574599,,51
2023,53574603,,51
2023,54111546,,51
2023,54111563,,51
2023,54111564,,51
2023,53574560,,51
2023,53574651,,51
2023,53574570,,51
2023,53574594,,51
2023,55537262,,51
2023,54111620,,51
2023,56160666,,51
2023,56160687,,51
2023,53574624,,51
2023,56160722,,51
2023,56160724,,51
2023,53574648,,51
2023,53574630,,51
2023,55058208,,51
2023,54111543,,51
2023,54111554,,51
2023,54111605,,51
2023,54111606,,51
2023,53574682,,51
2023,54111528,,51
2023,55537380,,51
2023,54111578,,51
2023,54111587,,51
2023,55058165,,51
2023,54111523,,51
2023,53574675,,51
2023,54111635,,51
2023,55058216,,51
2023,55058217,,51
2023,55058232,,51
2023,56160614,,51
2023,54111575,,51
2023,53574700,,51
2023,55537254,,51
2023,54111585,,3
2023,55058147,,51
2023,56160668,,51
2023,54111583,,51
2023,54111609,,51
2023,54111610,,51
2023,56160701,,1
