data_year,weapon_id,offense_id,nibrs_weapon_id
2023,41,213197703,
2023,41,213197728,
2023,41,213197684,
2023,41,213197695,
2023,41,213197711,
2023,41,213197721,
2023,41,213197677,
2023,41,217140674,
2023,37,217140674,
2023,41,217140675,
2023,3,213197795,
2023,3,213197811,
2023,36,215768235,
2023,41,213197832,
2023,41,213197845,
2023,1,213197858,
2023,1,213197860,
2023,41,213197785,
2023,41,213197804,
2023,41,213197824,
2023,41,213197848,
2023,41,213197984,
2023,41,213198067,
2023,1,213198281,
2023,38,213198344,
2023,3,213197846,
2023,31,213197907,
2023,41,213197956,
2023,1,213197958,
2023,41,213197917,
2023,41,215768461,
2023,3,213197972,
2023,41,213198058,
2023,41,213198086,
2023,41,213198283,
2023,41,213197941,
2023,41,213197987,
2023,41,223598819,
2023,41,213197998,
2023,38,215768296,
2023,41,215768340,
2023,21,213198073,
2023,32,219500203,
2023,41,213198004,
2023,3,213198069,
2023,41,215768382,
2023,41,213198228,
2023,37,213198256,
2023,41,213198127,
2023,41,215768477,
2023,41,213198226,
2023,41,213198180,
2023,41,215768185,
2023,33,213198060,
2023,3,215768214,
2023,3,215768290,
2023,41,215768354,
2023,41,213198145,
2023,41,213198171,
2023,38,213198205,
2023,41,215768058,
2023,41,213198284,
2023,31,215768501,
2023,41,213198053,
2023,41,215768082,
2023,1,215768403,
2023,41,213198095,
2023,1,215768525,
2023,38,213198176,
2023,21,215768153,
2023,41,215768177,
2023,31,215768434,
2023,41,213198259,
2023,41,223598851,
2023,41,213198071,
2023,1,215768305,
2023,41,213198153,
2023,3,215768463,
2023,3,215768189,
2023,41,215768258,
2023,41,215768416,
2023,3,215768337,
2023,21,215768353,
2023,41,215768551,
2023,41,215768594,
2023,3,217140768,
2023,37,222017393,
2023,41,215768341,
2023,41,215768450,
2023,41,215768537,
2023,41,215768330,
2023,38,215768402,
2023,41,217140844,
2023,41,223598675,
2023,1,213198261,
2023,38,215768879,
2023,41,215768898,
2023,41,213198349,
2023,21,213198371,
2023,41,215768509,
2023,41,213198235,
2023,3,215768588,
2023,41,213198543,
2023,41,215768592,
2023,3,215768663,
2023,3,215768518,
2023,3,215768519,
2023,41,215768589,
2023,41,215768655,
2023,41,215768680,
2023,41,215768598,
2023,41,215768615,
2023,5,215768672,
2023,41,215768559,
2023,31,215768704,
2023,21,215768735,
2023,21,215768736,
2023,41,215768754,
2023,42,215768681,
2023,41,215768744,
2023,38,215768744,
2023,41,215768649,
2023,41,215768665,
2023,41,215768599,
2023,41,222017469,
2023,41,215768617,
2023,41,215768667,
2023,41,215768746,
2023,1,215768758,
2023,42,215768775,
2023,41,215768699,
2023,41,215768780,
2023,41,215768795,
2023,39,223598687,
2023,1,219500107,
2023,41,215768782,
2023,41,215768810,
2023,41,215768784,
2023,3,215768906,
2023,41,215768910,
2023,41,215768930,
2023,1,215768953,
2023,1,215768955,
2023,3,215769210,
2023,41,215769305,
2023,3,215768848,
2023,41,215768864,
2023,42,215768897,
2023,41,215768922,
2023,41,215768968,
2023,21,215768969,
2023,3,215768945,
2023,41,215768902,
2023,41,215768972,
2023,41,215768998,
2023,41,215769013,
2023,41,215769165,
2023,41,215769167,
2023,41,215769168,
2023,41,217140902,
2023,41,215769300,
2023,41,215769094,
2023,41,215769186,
2023,41,215769211,
2023,41,215769021,
2023,41,215769038,
2023,37,215769074,
2023,41,215769103,
2023,41,215769155,
2023,41,215769231,
2023,41,215769061,
2023,41,215769084,
2023,41,215769110,
2023,41,215769131,
2023,37,215769214,
2023,41,215769027,
2023,41,215769048,
2023,41,215769091,
2023,38,215769497,
2023,41,215769553,
2023,1,215769623,
2023,41,215769083,
2023,41,215769114,
2023,3,215769121,
2023,41,215769151,
2023,41,215769232,
2023,41,215769274,
2023,41,215769425,
2023,41,215769351,
2023,3,215769406,
2023,41,215769451,
2023,21,215769498,
2023,1,222017370,
2023,41,215769693,
2023,32,215769390,
2023,32,215769391,
2023,41,217140766,
2023,41,215769481,
2023,41,215769524,
2023,41,215769575,
2023,1,215769465,
2023,1,215769466,
2023,41,215769492,
2023,41,215769587,
2023,37,215769562,
2023,41,215769561,
2023,41,215769570,
2023,41,215769679,
2023,41,215769552,
2023,41,215769579,
2023,1,215769636,
2023,41,215769664,
2023,41,215769732,
2023,41,215769691,
2023,41,215769727,
2023,42,215769643,
2023,41,215769667,
2023,41,215769793,
2023,7,215769634,
2023,41,217140832,
2023,41,215769973,
2023,41,222017284,
2023,41,215769659,
2023,41,215769804,
2023,3,215769864,
2023,3,215769865,
2023,31,215769987,
2023,41,215769685,
2023,41,215769678,
2023,1,215769808,
2023,41,215769920,
2023,41,215769728,
2023,41,215769805,
2023,41,215770019,
2023,41,215769733,
2023,41,215769841,
2023,41,215770057,
2023,1,215770098,
2023,1,215769725,
2023,41,215769769,
2023,41,215769795,
2023,42,215769923,
2023,21,215770027,
2023,41,215769823,
2023,41,215769807,
2023,41,215769921,
2023,41,215769803,
2023,41,215769835,
2023,41,215769930,
2023,41,215770047,
2023,1,215770075,
2023,42,215770149,
2023,41,215769900,
2023,41,215769957,
2023,1,215770002,
2023,41,215770114,
2023,41,215770115,
2023,41,215769799,
2023,41,222017335,
2023,41,215770024,
2023,41,215770110,
2023,41,215770218,
2023,41,215769954,
2023,41,215769952,
2023,41,215770020,
2023,41,215770054,
2023,41,215770145,
2023,41,215770193,
2023,41,215770226,
2023,37,215770006,
2023,41,215770084,
2023,1,215770172,
2023,41,215770235,
2023,38,215769941,
2023,38,215769986,
2023,41,215770103,
2023,3,215770234,
2023,3,215770291,
2023,42,215769890,
2023,41,215769992,
2023,41,215770116,
2023,41,215770169,
2023,41,215770299,
2023,41,215770300,
2023,41,215769985,
2023,41,215770053,
2023,41,215770087,
2023,41,215770306,
2023,41,215770030,
2023,42,215770165,
2023,41,215770363,
2023,41,215770426,
2023,41,215770205,
2023,3,217140984,
2023,41,215770380,
2023,41,215770076,
2023,3,215770185,
2023,41,215770319,
2023,37,215770289,
2023,3,215770480,
2023,41,215770397,
2023,41,215770519,
2023,3,215770229,
2023,41,215770274,
2023,3,215770340,
2023,41,215770322,
2023,41,215770414,
2023,41,215770468,
2023,38,215770659,
2023,41,215770146,
2023,41,215770221,
2023,41,217140747,
2023,41,215770619,
2023,32,223598790,
2023,41,215770355,
2023,41,215770623,
2023,41,215770254,
2023,37,222017508,
2023,41,215770404,
2023,38,215770269,
2023,41,215770410,
2023,31,215770592,
2023,41,215770592,
2023,41,215770512,
2023,38,215770512,
2023,41,215770553,
2023,41,215770524,
2023,41,215770594,
2023,1,215770780,
2023,41,215770367,
2023,41,215770825,
2023,41,215770327,
2023,42,215770507,
2023,42,215770624,
2023,21,215770729,
2023,41,215770408,
2023,38,219500176,
2023,41,219500177,
2023,3,215770499,
2023,41,215770518,
2023,41,215770663,
2023,3,215770821,
2023,21,215770551,
2023,41,215770600,
2023,38,215770689,
2023,1,215770690,
2023,1,215770744,
2023,41,215770789,
2023,41,215770693,
2023,41,215770732,
2023,36,215770732,
2023,41,215770764,
2023,41,215770812,
2023,41,215770866,
2023,41,215770939,
2023,38,215770703,
2023,1,215770762,
2023,41,215770808,
2023,41,215770797,
2023,41,215770875,
2023,38,215770936,
2023,1,215771112,
2023,1,215771114,
2023,41,215770613,
2023,41,215770657,
2023,41,215770654,
2023,41,215770702,
2023,41,215770751,
2023,3,215770752,
2023,41,215770949,
2023,3,215770992,
2023,41,215771030,
2023,37,215771031,
2023,41,215770618,
2023,41,215770672,
2023,1,215770753,
2023,1,215770755,
2023,41,215770876,
2023,41,215770930,
2023,41,215770977,
2023,41,217140882,
2023,41,215771009,
2023,41,215770621,
2023,1,215770665,
2023,3,215770761,
2023,41,215770892,
2023,41,215770990,
2023,41,215770637,
2023,41,215770691,
2023,41,215770767,
2023,31,215771125,
2023,41,215770872,
2023,41,215770944,
2023,41,215770996,
2023,21,217141014,
2023,21,217141015,
2023,1,215770832,
2023,41,215770784,
2023,1,215770845,
2023,3,215770941,
2023,41,215771035,
2023,1,215771073,
2023,42,222017564,
2023,41,215770699,
2023,41,215770873,
2023,41,215771025,
2023,41,215771060,
2023,41,215771132,
2023,37,215771168,
2023,41,215770733,
2023,38,215770773,
2023,41,215770827,
2023,41,222017581,
2023,41,215771034,
2023,41,215770935,
2023,41,223598844,
2023,41,215771088,
2023,3,215771130,
2023,41,215770891,
2023,3,215771038,
2023,41,215771075,
2023,41,215771119,
2023,41,215771019,
2023,41,215771214,
2023,1,215771105,
2023,1,215771234,
2023,41,215770885,
2023,41,215770933,
2023,41,215770975,
2023,41,215771111,
2023,41,215771143,
2023,1,215771170,
2023,41,215771222,
2023,21,223598916,
2023,41,215771455,
2023,41,215771015,
2023,41,217140739,
2023,41,215771216,
2023,1,215771246,
2023,41,215771284,
2023,1,215771408,
2023,1,215771410,
2023,1,215771465,
2023,41,215771077,
2023,38,215771077,
2023,38,215771174,
2023,41,215771227,
2023,41,217140765,
2023,38,215771430,
2023,41,215771106,
2023,41,215771155,
2023,41,219500111,
2023,41,215771243,
2023,41,223598788,
2023,41,215771365,
2023,41,215771182,
2023,41,215771150,
2023,41,215771286,
2023,38,215771378,
2023,41,215771177,
2023,41,215771540,
2023,41,215771162,
2023,31,219500165,
2023,41,215771292,
2023,38,215771292,
2023,41,215771329,
2023,41,215771360,
2023,42,215771423,
2023,41,215771508,
2023,41,215771552,
2023,1,217140954,
2023,32,217140986,
2023,41,217141025,
2023,39,215771282,
2023,41,215771361,
2023,42,215771415,
2023,41,215771233,
2023,41,217140792,
2023,41,215771338,
2023,38,215771387,
2023,41,215771509,
2023,1,215771558,
2023,38,215771275,
2023,41,223598834,
2023,1,217140824,
2023,41,219500154,
2023,41,215771674,
2023,41,215771763,
2023,41,215771419,
2023,1,217140998,
2023,41,215771734,
2023,31,215771667,
2023,1,217141132,
2023,3,217141137,
2023,41,215771790,
2023,41,215771941,
2023,21,215771517,
2023,41,215771607,
2023,3,215771663,
2023,21,219500223,
2023,41,215771855,
2023,37,215771580,
2023,41,215771568,
2023,41,215771600,
2023,1,215771672,
2023,3,215771713,
2023,3,215771714,
2023,41,215771622,
2023,1,217141213,
2023,1,217141214,
2023,1,215771849,
2023,37,219500108,
2023,3,215771960,
2023,42,215771671,
2023,1,215771708,
2023,41,215771756,
2023,41,215771824,
2023,3,217140931,
2023,39,217141106,
2023,41,217141146,
2023,41,215772012,
2023,41,215771794,
2023,41,215771829,
2023,31,217140866,
2023,41,217140867,
2023,38,217140867,
2023,41,215771876,
2023,41,219500157,
2023,1,215771780,
2023,31,222017485,
2023,41,215771971,
2023,1,215772032,
2023,41,215771860,
2023,3,219500216,
2023,3,219500219,
2023,41,215772008,
2023,1,219500248,
2023,41,219500291,
2023,41,217140879,
2023,41,219500368,
2023,41,215772108,
2023,1,215772014,
2023,41,217140968,
2023,41,215772099,
2023,41,215772165,
2023,37,222017533,
2023,41,215771862,
2023,41,215771916,
2023,41,215771934,
2023,9,215772107,
2023,37,217141026,
2023,41,215772227,
2023,41,222017623,
2023,21,219500104,
2023,42,219500137,
2023,21,215772348,
2023,38,217140950,
2023,31,219500233,
2023,41,219500234,
2023,32,215772079,
2023,3,215772131,
2023,41,217141165,
2023,37,217141166,
2023,41,215772330,
2023,1,215772410,
2023,41,215772454,
2023,31,215772167,
2023,41,215772168,
2023,41,215772190,
2023,38,215772190,
2023,41,215772570,
2023,41,215772698,
2023,41,219500286,
2023,1,215772315,
2023,3,217141145,
2023,41,215772337,
2023,41,215772374,
2023,38,215772401,
2023,41,222017461,
2023,38,215772260,
2023,38,215772417,
2023,41,217141216,
2023,41,217141217,
2023,1,215772547,
2023,41,215772580,
2023,1,215772641,
2023,41,215772738,
2023,1,219500265,
2023,1,217141325,
2023,38,215772528,
2023,41,215772541,
2023,41,215772466,
2023,41,217141310,
2023,41,215772564,
2023,41,215772611,
2023,41,215772653,
2023,1,217141416,
2023,42,215772705,
2023,1,215772689,
2023,41,215772720,
2023,38,215772412,
2023,41,217141257,
2023,41,217141302,
2023,41,215772489,
2023,1,215772701,
2023,38,215772743,
2023,3,217141330,
2023,1,217141422,
2023,41,217141422,
2023,1,217141423,
2023,3,215772436,
2023,41,215772439,
2023,37,215772522,
2023,38,215772568,
2023,41,215772510,
2023,42,217141342,
2023,41,217141375,
2023,41,215772666,
2023,38,215772697,
2023,41,215772719,
2023,9,215772747,
2023,41,217141436,
2023,41,217141454,
2023,41,217141592,
2023,38,217141614,
2023,41,217141572,
2023,41,217141609,
2023,41,217141433,
2023,41,217141505,
2023,41,217141517,
2023,41,217141537,
2023,3,217141681,
2023,41,219500198,
2023,31,217141687,
2023,1,217141808,
2023,41,217141589,
2023,41,222017465,
2023,41,217141718,
2023,41,217141803,
2023,39,217141640,
2023,41,217141675,
2023,41,217141947,
2023,41,217141744,
2023,41,219500060,
2023,41,219500061,
2023,41,217141775,
2023,41,217141905,
2023,41,217142002,
2023,41,217141737,
2023,41,217141793,
2023,21,217141826,
2023,3,217141820,
2023,41,217141858,
2023,41,217141959,
2023,41,217141986,
2023,41,217142050,
2023,41,217141940,
2023,41,217142051,
2023,41,223598853,
2023,41,217142094,
2023,41,217141946,
2023,41,217141973,
2023,41,219500126,
2023,38,219500126,
2023,38,223598870,
2023,41,219500166,
2023,41,217142262,
2023,41,217142292,
2023,41,217141952,
2023,41,219500136,
2023,42,217142024,
2023,41,217142026,
2023,41,217142059,
2023,41,217142202,
2023,41,217142221,
2023,3,219500152,
2023,41,217142023,
2023,41,217142145,
2023,41,217142299,
2023,41,217142034,
2023,41,217142144,
2023,41,217142234,
2023,31,217142096,
2023,42,217142143,
2023,39,217142180,
2023,21,219500202,
2023,21,217142269,
2023,36,217142269,
2023,3,217142309,
2023,1,217142310,
2023,41,217142362,
2023,1,217142413,
2023,1,217142414,
2023,1,217142415,
2023,41,217142451,
2023,3,217142514,
2023,38,217142523,
2023,41,217142540,
2023,3,217142306,
2023,41,217142410,
2023,1,219500131,
2023,1,217142505,
2023,3,223598895,
2023,21,217142556,
2023,41,217142556,
2023,41,217142576,
2023,37,217142589,
2023,41,219500196,
2023,41,217142458,
2023,41,217142496,
2023,41,217142604,
2023,41,217142632,
2023,41,217142650,
2023,41,217142591,
2023,41,217142615,
2023,3,217142640,
2023,31,222017376,
2023,41,222017377,
2023,1,219500379,
2023,1,219500387,
2023,41,217142644,
2023,41,217142671,
2023,41,217142712,
2023,41,217142911,
2023,3,217142953,
2023,42,222017397,
2023,42,217142773,
2023,41,217142804,
2023,42,217142888,
2023,41,217142963,
2023,41,217142774,
2023,41,223598809,
2023,38,219500487,
2023,1,217142847,
2023,3,217142922,
2023,31,219500181,
2023,41,219500183,
2023,41,217143027,
2023,41,217143056,
2023,41,217142820,
2023,41,217142854,
2023,41,217143044,
2023,41,222017517,
2023,41,217143115,
2023,41,217143118,
2023,38,217143118,
2023,31,219500237,
2023,41,219500270,
2023,38,217143146,
2023,41,217142944,
2023,41,217142976,
2023,41,217142955,
2023,39,219500292,
2023,41,223598911,
2023,3,217143099,
2023,41,217143129,
2023,42,219500432,
2023,42,219500254,
2023,41,219500212,
2023,41,217143362,
2023,41,217143417,
2023,41,217143156,
2023,41,217143192,
2023,38,217143256,
2023,41,217143287,
2023,37,217143186,
2023,41,217143285,
2023,41,217143307,
2023,41,217143372,
2023,41,217143396,
2023,37,219500443,
2023,21,217143264,
2023,38,217143296,
2023,39,217143431,
2023,41,217143634,
2023,41,217143413,
2023,41,217143496,
2023,3,219500403,
2023,41,217143675,
2023,41,217143523,
2023,1,217143576,
2023,41,219500533,
2023,41,219500534,
2023,38,217143627,
2023,38,217143937,
2023,41,217143974,
2023,38,217144076,
2023,41,219500493,
2023,41,219500566,
2023,41,217143921,
2023,41,217144026,
2023,1,217143949,
2023,41,217144013,
2023,3,217144054,
2023,41,222017398,
2023,41,219500365,
2023,31,219500486,
2023,41,217144294,
2023,3,217144336,
2023,3,219500540,
2023,41,217143945,
2023,41,217143989,
2023,41,219500485,
2023,3,217144074,
2023,41,217144094,
2023,21,219500293,
2023,41,217144236,
2023,41,217144165,
2023,1,217144200,
2023,41,217144201,
2023,41,217144248,
2023,39,217143954,
2023,3,217144009,
2023,41,217144044,
2023,38,217144160,
2023,41,217144195,
2023,37,217144270,
2023,41,219500500,
2023,41,219500590,
2023,41,219500524,
2023,41,217144232,
2023,41,217144338,
2023,41,217144418,
2023,41,219500594,
2023,41,217144134,
2023,41,217144162,
2023,3,219500362,
2023,2,219500363,
2023,41,217144260,
2023,21,219500481,
2023,41,219500601,
2023,41,219500679,
2023,41,219500459,
2023,41,219500526,
2023,41,219500558,
2023,41,219500633,
2023,3,219500563,
2023,41,219500585,
2023,41,219500654,
2023,41,219500737,
2023,41,219500614,
2023,37,219500647,
2023,41,219500649,
2023,41,222017598,
2023,42,222017658,
2023,41,219500655,
2023,1,219500937,
2023,37,219500597,
2023,41,219500632,
2023,3,219500686,
2023,7,219500818,
2023,41,219500777,
2023,1,219500716,
2023,41,219500765,
2023,41,219500948,
2023,41,219500740,
2023,38,219500809,
2023,41,219500821,
2023,3,219500929,
2023,41,219500754,
2023,42,219500678,
2023,38,219500709,
2023,41,219500897,
2023,38,219500986,
2023,41,219500864,
2023,41,222017565,
2023,41,219500795,
2023,41,219500675,
2023,41,219500771,
2023,41,219500838,
2023,41,219501080,
2023,1,219500741,
2023,41,219500856,
2023,3,219500981,
2023,3,219500715,
2023,41,219500758,
2023,41,219500785,
2023,41,219500919,
2023,41,219500879,
2023,41,219500725,
2023,41,219501037,
2023,41,219501047,
2023,41,219501085,
2023,41,219500867,
2023,41,219500904,
2023,41,219500992,
2023,41,219500875,
2023,42,219501009,
2023,31,219500971,
2023,41,222017678,
2023,37,219500831,
2023,3,219500885,
2023,41,219500871,
2023,41,219501115,
2023,41,219501091,
2023,41,219501159,
2023,38,219500901,
2023,41,219501024,
2023,41,219501005,
2023,38,219501045,
2023,21,219501078,
2023,41,219501078,
2023,41,219501105,
2023,41,219501017,
2023,41,219501063,
2023,41,219501156,
2023,41,219501214,
2023,41,219501260,
2023,3,219501146,
2023,41,219501098,
2023,41,219501251,
2023,1,219501026,
2023,39,219501057,
2023,41,219501213,
2023,37,219501250,
2023,41,219501311,
2023,41,222017588,
2023,41,219501318,
2023,41,219501072,
2023,38,219501173,
2023,41,219501474,
2023,1,219501125,
2023,41,219501126,
2023,41,219501238,
2023,41,219501277,
2023,41,219501429,
2023,41,219501279,
2023,3,219501364,
2023,41,219501506,
2023,21,219501236,
2023,41,219501257,
2023,41,219501396,
2023,41,219501424,
2023,1,219501472,
2023,31,219501502,
2023,41,219501150,
2023,41,222017543,
2023,37,219501191,
2023,41,219501221,
2023,41,219501246,
2023,3,219501443,
2023,41,222017640,
2023,3,219501314,
2023,41,222017703,
2023,31,219501475,
2023,41,219501479,
2023,1,219501523,
2023,41,222017477,
2023,41,219501378,
2023,41,219501416,
2023,41,219501468,
2023,41,219501552,
2023,41,219501292,
2023,41,219501335,
2023,41,219501435,
2023,41,219501490,
2023,38,219501564,
2023,41,219501200,
2023,1,219501201,
2023,1,219501241,
2023,3,219501273,
2023,1,219501274,
2023,41,219501456,
2023,41,219501258,
2023,3,219501306,
2023,41,219501353,
2023,41,219501356,
2023,1,219501399,
2023,37,219501444,
2023,41,219501245,
2023,41,219501324,
2023,41,219501359,
2023,41,219501393,
2023,41,219501493,
2023,38,223598952,
2023,41,219501559,
2023,3,222017560,
2023,3,222017561,
2023,41,219501615,
2023,41,219501286,
2023,41,219501627,
2023,21,219501403,
2023,41,219501576,
2023,41,219501608,
2023,41,219501473,
2023,41,219501512,
2023,41,219501540,
2023,41,219501336,
2023,1,219501419,
2023,3,219501398,
2023,3,219501439,
2023,41,219501509,
2023,42,219502671,
2023,41,219502708,
2023,41,219501346,
2023,41,219501601,
2023,41,223599006,
2023,41,219501607,
2023,21,219501634,
2023,3,219501714,
2023,38,219501544,
2023,39,219501603,
2023,41,219501704,
2023,37,219501732,
2023,41,219501733,
2023,31,219501777,
2023,21,219501605,
2023,41,219501857,
2023,31,222017679,
2023,41,219501911,
2023,41,219501661,
2023,42,219501718,
2023,41,219501647,
2023,41,219501682,
2023,1,219501768,
2023,38,219501826,
2023,3,219501855,
2023,41,219501943,
2023,3,219501942,
2023,3,219501968,
2023,3,219501613,
2023,3,219501662,
2023,41,219501764,
2023,41,219501830,
2023,41,219501644,
2023,41,219501674,
2023,38,219501829,
2023,41,219501873,
2023,21,219501972,
2023,41,219501703,
2023,1,219501735,
2023,41,219501780,
2023,41,219501737,
2023,21,219501900,
2023,41,219501978,
2023,41,222017744,
2023,41,219501685,
2023,1,219501807,
2023,41,219501948,
2023,42,219501784,
2023,37,223599044,
2023,38,201880602,
2023,42,203099121,
2023,42,209503350,
2023,42,215772937,
2023,3,219502289,
2023,3,219502294,
2023,41,222017773,
2023,41,219502469,
2023,41,222017776,
2023,41,219502228,
2023,41,219502497,
2023,3,222017847,
2023,38,223599100,
2023,41,222017725,
2023,41,219502901,
2023,41,222018099,
2023,38,222018643,
2023,38,222018956,
2023,3,222018733,
2023,41,222019072,
2023,41,222019879,
2023,21,223599471,
2023,3,223599142,
2023,37,222021554,
2023,38,223599277,
2023,32,223599361,
2023,41,223599439,
2023,41,223599440,
2023,41,223599441,
2023,42,223599987,
2023,41,223600622,
2023,42,223600715,
2023,41,223601227,
2023,41,223601276,
2023,41,223601838,
2023,41,223602062,
2023,38,213181221,
2023,5,207205558,
2023,38,223567997,
2023,38,215732202,
2023,3,206096676,
2023,3,221983533,
2023,3,221983535,
2023,38,215732117,
2023,38,215731801,
2023,38,211187833,
2023,41,215731984,
2023,38,219470830,
2023,38,215732012,
2023,38,219470859,
2023,38,223567896,
2023,41,213181369,
2023,38,219470895,
2023,38,215731728,
2023,39,221983548,
2023,31,215731768,
2023,38,219470820,
2023,38,219470775,
2023,3,221983583,
2023,38,221983510,
2023,38,219470876,
2023,32,219470888,
2023,41,219470888,
2023,37,219470888,
2023,41,219470900,
2023,3,219470803,
2023,38,219470803,
2023,3,219470836,
2023,3,206096945,
2023,3,211187912,
2023,38,219471280,
2023,41,215732125,
2023,3,203079553,
2023,38,215732315,
2023,38,213181439,
2023,38,203079755,
2023,38,215731999,
2023,3,204590973,
2023,38,215731913,
2023,38,219470845,
2023,38,211187843,
2023,7,215762765,
2023,31,203084304,
2023,39,204596478,
2023,42,203084296,
2023,3,203084282,
2023,21,203084300,
2023,41,203084301,
2023,31,204596536,
2023,42,204596121,
2023,41,215762809,
2023,41,215762856,
2023,42,206101144,
2023,39,211214627,
2023,42,206101177,
2023,42,211214797,
2023,42,215763252,
2023,41,215763253,
2023,38,211214919,
2023,42,207211254,
2023,41,215763223,
2023,42,215762947,
2023,41,215763146,
2023,41,209494586,
2023,42,209494625,
2023,41,215763142,
2023,21,211214971,
2023,41,211214972,
2023,42,211214991,
2023,41,211214488,
2023,41,211214568,
2023,42,213185852,
2023,41,213185846,
2023,41,215762867,
2023,42,215762883,
2023,38,217133234,
2023,41,217133104,
2023,41,217133168,
2023,42,217133131,
2023,42,219496832,
2023,42,219496861,
2023,42,219496901,
2023,41,206139141,
2023,41,199221538,
2023,41,201122896,
2023,37,201122896,
2023,3,199221651,
2023,3,199221570,
2023,41,199221625,
2023,41,199221733,
2023,41,199221772,
2023,41,199221838,
2023,41,199221900,
2023,41,199221954,
2023,41,199221976,
2023,41,211206953,
2023,1,199221927,
2023,3,203126810,
2023,41,203126822,
2023,38,203126822,
2023,41,199222046,
2023,21,199222071,
2023,21,211207170,
2023,3,199222280,
2023,41,222005062,
2023,3,211207311,
2023,41,211207038,
2023,41,211207322,
2023,3,222005075,
2023,3,222005077,
2023,3,222005078,
2023,3,201122964,
2023,41,201122900,
2023,41,211207192,
2023,41,211207240,
2023,3,222005173,
2023,3,222005174,
2023,38,201123036,
2023,41,201123021,
2023,3,201123111,
2023,37,201123083,
2023,3,201123171,
2023,5,201123171,
2023,3,209486321,
2023,41,201123146,
2023,41,201123169,
2023,38,211207285,
2023,38,201123242,
2023,41,203128363,
2023,38,203128363,
2023,41,203126903,
2023,38,203126936,
2023,3,203127007,
2023,3,203127009,
2023,41,203126933,
2023,41,213219632,
2023,41,213219458,
2023,41,203126990,
2023,41,203127044,
2023,41,203127155,
2023,9,203127174,
2023,41,222005046,
2023,41,222005047,
2023,1,203127135,
2023,41,213219531,
2023,41,203127270,
2023,41,203127211,
2023,38,203127259,
2023,3,203127199,
2023,41,203127208,
2023,41,203127209,
2023,41,203127229,
2023,41,203127240,
2023,41,203127371,
2023,41,206138565,
2023,41,203127450,
2023,3,203127462,
2023,41,213219546,
2023,3,203127339,
2023,21,203127396,
2023,41,213219539,
2023,41,213219550,
2023,21,213219567,
2023,3,203127472,
2023,41,211207230,
2023,34,204629346,
2023,41,213219740,
2023,41,203127519,
2023,3,204629109,
2023,37,204629171,
2023,31,204629187,
2023,3,206139504,
2023,1,206139508,
2023,41,206139977,
2023,41,223585780,
2023,41,223585781,
2023,3,204629250,
2023,41,204629347,
2023,41,213219532,
2023,3,206138520,
2023,5,204629399,
2023,41,213219706,
2023,38,204630041,
2023,1,204630065,
2023,3,206138784,
2023,5,211207379,
2023,41,213219650,
2023,41,204629486,
2023,41,206138661,
2023,38,206138661,
2023,37,206138700,
2023,41,206138726,
2023,41,206138727,
2023,41,222005164,
2023,3,206138791,
2023,39,211207280,
2023,1,206139222,
2023,41,206138968,
2023,3,206138961,
2023,3,206138962,
2023,37,206138858,
2023,41,206138892,
2023,41,206139042,
2023,41,206138995,
2023,3,206139057,
2023,41,211207637,
2023,3,215751859,
2023,3,215751861,
2023,41,206139135,
2023,1,213219773,
2023,41,206139098,
2023,1,206139169,
2023,1,206139171,
2023,21,206139196,
2023,41,211207348,
2023,41,206139232,
2023,41,211207413,
2023,1,206139285,
2023,41,206139331,
2023,41,206139375,
2023,1,207239528,
2023,41,211207352,
2023,3,211207507,
2023,41,217157216,
2023,41,207239566,
2023,3,211207581,
2023,41,207239535,
2023,41,207239550,
2023,3,223585798,
2023,1,223585801,
2023,41,207239547,
2023,41,207239584,
2023,41,207239638,
2023,41,207239724,
2023,41,223585868,
2023,41,207239794,
2023,41,211207466,
2023,41,211207488,
2023,3,207239947,
2023,41,207239897,
2023,3,207240020,
2023,42,207240023,
2023,3,207239952,
2023,41,207239997,
2023,41,207239950,
2023,3,207239969,
2023,41,207239996,
2023,3,207240093,
2023,3,223586062,
2023,3,223586063,
2023,38,223586064,
2023,3,223586065,
2023,41,211207357,
2023,3,207240145,
2023,41,207240162,
2023,41,211207439,
2023,41,207240467,
2023,3,207240495,
2023,41,209486529,
2023,3,207240148,
2023,41,207240201,
2023,3,207240221,
2023,1,211207668,
2023,41,211207795,
2023,37,209486428,
2023,1,223586139,
2023,3,209486660,
2023,41,209486771,
2023,31,209486836,
2023,3,209487111,
2023,38,211207690,
2023,3,209486973,
2023,41,222005198,
2023,37,222005199,
2023,41,209486849,
2023,38,223585819,
2023,42,209486965,
2023,42,209486966,
2023,3,209487068,
2023,9,209487068,
2023,37,209487098,
2023,38,219488187,
2023,41,222005314,
2023,38,209486890,
2023,38,209486870,
2023,42,209487008,
2023,41,222005169,
2023,41,209487020,
2023,3,209487210,
2023,3,209487196,
2023,3,209487198,
2023,41,209487302,
2023,3,211207968,
2023,42,222005225,
2023,37,222005226,
2023,38,215752017,
2023,3,213219978,
2023,38,211207549,
2023,41,211207582,
2023,41,217157215,
2023,3,211207736,
2023,3,215751769,
2023,41,211207821,
2023,41,213219932,
2023,3,211207670,
2023,38,211207954,
2023,1,211207674,
2023,41,211207738,
2023,38,211207775,
2023,41,211207815,
2023,41,211207849,
2023,41,213219878,
2023,3,211208069,
2023,3,222005327,
2023,5,222005327,
2023,3,222005337,
